train_loss,test_loss,train_acc_hc,train_acc_pd,test_acc_hc,test_acc_pd,test_acc_combined
0.606257090711186,0.4524656822115688,0.6595787768327258,0.6242486851990984,0.775,0.7586077844311377,0.7668038922155689
0.40313203671039677,0.3601143526828895,0.7920210611583637,0.7736664162283997,0.7915322580645161,0.7915419161676647,0.7915370871160904
0.3703276810483036,0.3179178432387821,0.8132847306601864,0.7986476333583772,0.832258064516129,0.8207335329341318,0.8264957987251305
0.3334646498163541,0.29481572948269924,0.8252328878088295,0.8281367392937641,0.832258064516129,0.8514221556886228,0.8418401101023759
0.31200165881050956,0.28214088057057335,0.8290805994329689,0.8431630353117956,0.8310483870967742,0.8491766467065869,0.8401125169016805
0.2860051933516804,0.2370452605566736,0.8652288375860673,0.8639181066867018,0.8883064516129032,0.8843562874251497,0.8863313695190265
0.26629574644642,0.23794130097001287,0.8812272174969623,0.874060856498873,0.894758064516129,0.8398203592814372,0.8672892118987832
0.2478323346401891,0.3139791100964708,0.8921628189550426,0.8787565740045079,0.8943548387096775,0.8899700598802395,0.8921624492949585
0.23433605890370843,0.19737609842066037,0.9035034426893479,0.8943463561232157,0.9205645161290322,0.9229041916167665,0.9217343538728994
0.22192081856804016,0.20214308596263497,0.9129202106115837,0.9048647633358378,0.9125,0.9236526946107785,0.9180763473053892
0.2183931933508979,0.24541376164909137,0.91575536654516,0.9058039068369647,0.8879032258064516,0.8806137724550899,0.8842584991307707
0.20197539924620053,0.5191724257448972,0.9196030781692993,0.9132231404958677,0.8838709677419355,0.8791167664670658,0.8814938671045007
0.2134973776136708,0.5458624941312661,0.9177804779262859,0.9099361382419233,0.8524193548387097,0.8798652694610778,0.8661423121498937
0.21083626154268909,0.17949762309001663,0.9172742000810045,0.9101239669421488,0.9225806451612903,0.9262724550898204,0.9244265501255553
0.20736968950328663,0.19615508312896146,0.9168691778047793,0.9135048835462058,0.9189516129032258,0.9086826347305389,0.9138171238168824
0.1973357638423769,0.18200968269069315,0.9221344673957068,0.9148196844477836,0.9225806451612903,0.9135479041916168,0.9180642746764536
0.19849904276366925,0.19578160686513124,0.9202106115836372,0.9153831705484599,0.9266129032258065,0.8836077844311377,0.9051103438284721
0.1965597037257802,0.18369866894968487,0.921526933981369,0.9156649135987979,0.9221774193548387,0.9236526946107785,0.9229150569828086
0.1926915551034304,0.18791439826205625,0.9224382341028756,0.9152892561983471,0.9221774193548387,0.9202844311377245,0.9212309252462816
0.1927354934696968,0.2092094034966776,0.9221344673957068,0.919045830202855,0.9036290322580646,0.8851047904191617,0.8943669113386131
0.18554609985305712,0.1842397428670172,0.9239570676387201,0.9197032306536439,0.9346774193548387,0.9154191616766467,0.9250482905157427
0.18361151298014527,0.17353788472838322,0.9265897124341839,0.92026671675432,0.9346774193548387,0.9251497005988024,0.9299135599768206
0.18457579252938938,0.18042389492867356,0.9264884568651276,0.919984973703982,0.9338709677419355,0.9247754491017964,0.9293232084218659
0.17680024422514132,0.17125272675085876,0.9298298906439855,0.9214876033057852,0.9354838709677419,0.9214071856287425,0.9284455282982422
0.17517145592560115,0.16492565254033623,0.9306399351964358,0.9220510894064613,0.9342741935483871,0.9247754491017964,0.9295248213250917
0.1776295787630937,0.21226786885221124,0.9311462130417173,0.9201728024042074,0.9342741935483871,0.8817365269461078,0.9080053602472475
0.17356856469797272,0.163137081568524,0.93134872417983,0.9219571750563486,0.9354838709677419,0.9244011976047904,0.9299425342862662
0.17587582359456608,0.16346073579990258,0.9312474686107736,0.9216754320060105,0.9354838709677419,0.9258982035928144,0.9306910372802781
0.17867369348039994,0.16288998622005268,0.9319562575941677,0.9198910593538693,0.9354838709677419,0.9251497005988024,0.9303167857832721
0.17179510726505876,0.1628337016297599,0.9333738355609559,0.9212997746055598,0.9354838709677419,0.9240269461077845,0.9297554085377632
0.16940494596512398,0.1608393305944184,0.9342851356824625,0.9224267468069121,0.9354838709677419,0.9251497005988024,0.9303167857832721
0.16894675679823273,0.16544397730948562,0.9345889023896314,0.9219571750563486,0.9350806451612903,0.9251497005988024,0.9301151728800463
0.1700583395635725,0.16522477150468504,0.9334750911300121,0.9236476333583772,0.9354838709677419,0.9251497005988024,0.9303167857832721
0.16912131412671164,0.1619392002032975,0.9333738355609559,0.9232719759579263,0.9354838709677419,0.9251497005988024,0.9303167857832721
0.16711504325971135,0.16921912537792982,0.9350951802349129,0.9241172051089407,0.9330645161290323,0.9236526946107785,0.9283586053699053
0.1733379539452557,0.18710565680669525,0.9325637910085055,0.9219571750563486,0.9342741935483871,0.8858532934131736,0.9100637434807803
0.16730174702456874,0.16177380817421413,0.9346901579586877,0.9228024042073629,0.9354838709677419,0.9255239520958084,0.9305039115317751
0.1625351567681019,0.19475258444830523,0.935803969218307,0.925244177310293,0.9282258064516129,0.9165419161676647,0.9223838613096388
