epoch,accuracy,precision,recall,f1
1,0.6734597156398104,0.7012052282450643,0.6734597156398104,0.6662751467577871
2,0.7146919431279621,0.7647129111015367,0.7146919431279621,0.7045591828862464
3,0.7146919431279621,0.7647129111015367,0.7146919431279621,0.7045591828862464
4,0.747867298578199,0.8264570630509095,0.747867298578199,0.7278070758834495
5,0.7497630331753554,0.8308213880731544,0.7497630331753554,0.7295471765771617
6,0.7502369668246446,0.7876329057927524,0.7502369668246446,0.7445577181526878
7,0.60260663507109,0.6097166317982207,0.60260663507109,0.6007505449371427
8,0.8355450236966825,0.847598039422845,0.8355450236966825,0.8349013716134501
9,0.7101895734597157,0.7173257495690275,0.7101895734597157,0.7094490768146934
10,0.7239336492890995,0.7239057014081484,0.7239336492890995,0.7239186584745801
11,0.8085308056872038,0.8403037720353651,0.8085308056872038,0.8022250380285021
12,0.716350710900474,0.7184427674352456,0.716350710900474,0.7142979893988125
13,0.6921800947867298,0.6922243501100344,0.6921800947867298,0.6912375479095294
14,0.75260663507109,0.8321259309410968,0.75260663507109,0.7330739110520937
15,0.8251184834123223,0.8664709772369215,0.8251184834123223,0.8183867964650587
16,0.6684834123222749,0.6684233388296623,0.6684834123222749,0.6684503345260582
17,0.819431279620853,0.8528456943957334,0.819431279620853,0.8134513115270421
18,0.8635071090047394,0.8917876504483616,0.8635071090047394,0.8600199310780278
19,0.70260663507109,0.7026973512962125,0.70260663507109,0.7017462463958416
20,0.6947867298578199,0.6946419652711615,0.6947867298578199,0.6941498901853539
21,0.6748815165876777,0.7023181480422808,0.6748815165876777,0.6678699315981913
22,0.6691943127962086,0.6691407437449366,0.6691943127962086,0.6691651229377633
23,0.8507109004739336,0.8590315411014872,0.8507109004739336,0.8504150562832643
24,0.6774881516587677,0.705763244360408,0.6774881516587677,0.6703686476304362
25,0.7056872037914692,0.7282927973124153,0.7056872037914692,0.7013199283537644
26,0.6457345971563981,0.662625678580071,0.6457345971563981,0.640912541941978
27,0.6774881516587677,0.6818976013182859,0.6774881516587677,0.6771669194316575
28,0.6646919431279621,0.667796642145862,0.6646919431279621,0.6646093021548101
29,0.6860189573459715,0.6899016035219974,0.6860189573459715,0.6858241980840882
30,0.6367298578199052,0.6376557530964381,0.6367298578199052,0.636909690694546
31,0.6649289099526067,0.6679668803736187,0.6649289099526067,0.6648591414047919
32,0.8241706161137441,0.8253419204584426,0.8241706161137441,0.8236471661241265
33,0.6924170616113744,0.6962664207542659,0.6924170616113744,0.6922407320135906
34,0.7232227488151659,0.7544578376816234,0.7232227488151659,0.7175692939228718
35,0.7056872037914692,0.7129348204425714,0.7056872037914692,0.7048961777095094
36,0.6973933649289099,0.7048295239490412,0.6973933649289099,0.6965056559628743
37,0.714218009478673,0.7250225703691141,0.714218009478673,0.7127533038718594
38,0.6639810426540285,0.6868479301380481,0.6639810426540285,0.657851726549613
39,0.7,0.7391075491871442,0.7,0.6913241763805171
40,0.7111374407582939,0.7551205596444265,0.7111374407582939,0.7020619623782824
41,0.6876777251184835,0.7206454694064653,0.6876777251184835,0.6798134036354865
42,0.7146919431279621,0.7557426480694985,0.7146919431279621,0.7064890090043041
43,0.7165876777251184,0.7572565257398591,0.7165876777251184,0.7085814285995073
44,0.7007109004739337,0.7387917072051496,0.7007109004739337,0.6923306891649668
45,0.7082938388625593,0.7498148712894936,0.7082938388625593,0.6995851895748959
46,0.7097156398104265,0.7518953918252169,0.7097156398104265,0.7009496268788977
47,0.6969194312796209,0.7342603244651811,0.6969194312796209,0.6884831895825356
48,0.6867298578199053,0.7183381496160904,0.6867298578199053,0.679181311745283
49,0.6803317535545024,0.7067290495525087,0.6803317535545024,0.673914019577285
50,0.680568720379147,0.7073743254580024,0.680568720379147,0.674044013876739
51,0.6827014218009478,0.7075299519528662,0.6827014218009478,0.6768502924337272
52,0.6758293838862559,0.7012467627063474,0.6758293838862559,0.669478310215356
53,0.6753554502369669,0.7007255807187416,0.6753554502369669,0.6689950913706417
54,0.6862559241706161,0.7171147486017745,0.6862559241706161,0.6788868262265199
55,0.6973933649289099,0.7330322088360223,0.6973933649289099,0.6894137660663475
56,0.6921800947867298,0.7252666673462685,0.6921800947867298,0.6845492160877812
57,0.693127962085308,0.7263338455462958,0.693127962085308,0.6855205810882806
58,0.6713270142180094,0.6955087088267541,0.6713270142180094,0.6651339212651293
59,0.671563981042654,0.6951361332396885,0.671563981042654,0.665572985188832
60,0.6658767772511849,0.6872005860956952,0.6658767772511849,0.6603441868505213
61,0.6872037914691943,0.717491695756286,0.6872037914691943,0.6800447151392137
62,0.6881516587677725,0.7187204392107494,0.6881516587677725,0.6809677155353095
63,0.6890995260663507,0.7187602273460371,0.6890995260663507,0.6822135854591499
64,0.6860189573459715,0.7157491825665107,0.6860189573459715,0.6789492692885599
65,0.6902843601895735,0.7224162367646286,0.6902843601895735,0.6827977343774735
66,0.6867298578199053,0.7164575759791837,0.6867298578199053,0.6796993066750706
67,0.6860189573459715,0.715250433166473,0.6860189573459715,0.679087772307368
68,0.6817535545023696,0.7092290845168204,0.6817535545023696,0.6750955430237601
69,0.6860189573459715,0.715250433166473,0.6860189573459715,0.679087772307368
70,0.685781990521327,0.7149044148147516,0.685781990521327,0.6788685374461725
71,0.683175355450237,0.7116011937993348,0.683175355450237,0.6763197223143236
72,0.6841232227488152,0.7124915089528111,0.6841232227488152,0.6773337536490794
73,0.6834123222748815,0.7114623025209702,0.6834123222748815,0.676675910211711
74,0.6824644549763034,0.7102529515962966,0.6824644549763034,0.675753369926815
75,0.6819905213270142,0.7097281223566114,0.6819905213270142,0.6752694197326761
76,0.6824644549763034,0.7105715830656192,0.6824644549763034,0.6756622192445932
77,0.6827014218009478,0.7107543673987028,0.6827014218009478,0.6759270925641694
78,0.6834123222748815,0.7114623025209702,0.6834123222748815,0.676675910211711
79,0.683175355450237,0.7111198806176539,0.683175355450237,0.6764566179956093
80,0.6834123222748815,0.7114623025209702,0.6834123222748815,0.676675910211711
81,0.6824644549763034,0.7102529515962966,0.6824644549763034,0.675753369926815
82,0.6829383886255924,0.7106190350081654,0.6829383886255924,0.6762825896266416
83,0.6822274881516588,0.7099113426627099,0.6822274881516588,0.6755341001829039
84,0.6829383886255924,0.7107777808359819,0.6829383886255924,0.676237320120954
85,0.6829383886255924,0.7107777808359819,0.6829383886255924,0.676237320120954
86,0.6834123222748815,0.7114623025209702,0.6834123222748815,0.676675910211711
87,0.6834123222748815,0.7114623025209702,0.6834123222748815,0.676675910211711
88,0.6834123222748815,0.7114623025209702,0.6834123222748815,0.676675910211711
89,0.6829383886255924,0.7107777808359819,0.6829383886255924,0.676237320120954
90,0.6827014218009478,0.7104360023796294,0.6827014218009478,0.6760180165137273
91,0.683175355450237,0.7111198806176539,0.683175355450237,0.6764566179956093
92,0.6838862559241706,0.7121481158874207,0.6838862559241706,0.6771144779643935
93,0.6834123222748815,0.7114623025209702,0.6834123222748815,0.676675910211711
94,0.6838862559241706,0.7121481158874207,0.6838862559241706,0.6771144779643935
95,0.6838862559241706,0.7121481158874207,0.6838862559241706,0.6771144779643935
96,0.6834123222748815,0.7114623025209702,0.6834123222748815,0.676675910211711
97,0.6834123222748815,0.7114623025209702,0.6834123222748815,0.676675910211711
98,0.6834123222748815,0.7114623025209702,0.6834123222748815,0.676675910211711
99,0.6834123222748815,0.7114623025209702,0.6834123222748815,0.676675910211711
100,0.6834123222748815,0.7114623025209702,0.6834123222748815,0.676675910211711
