train_loss,test_loss,train_acc_hc,train_acc_pd,test_acc_hc,test_acc_pd,test_acc_combined
0.5587199790100766,0.34013517099921986,0.6786439301664636,0.6665419161676647,0.7911341853035144,0.8263677811550152,0.8087509832292648
0.3442470294415441,0.5832604409779533,0.8385099472188389,0.8295284431137725,0.7927316293929713,0.7868541033434651,0.7897928663682181
0.3051065588608766,0.24832110359507092,0.860231425091352,0.8561938622754491,0.8722044728434505,0.8844984802431611,0.8783514765433058
0.2627100659231854,0.20885353308107893,0.8883475436459602,0.8822043413173652,0.8965654952076677,0.9259118541033434,0.9112386746555056
0.2700826762260025,0.23777767333943964,0.8959602111246447,0.891373502994012,0.880591054313099,0.8966565349544073,0.8886237946337532
0.24136984762218264,0.18748707134844894,0.902557856272838,0.8988585329341318,0.9217252396166135,0.9259118541033434,0.9238185468599784
0.20731872027246362,0.18075468757395016,0.9195087291920422,0.9088697604790419,0.9341054313099042,0.9133738601823708,0.9237396457461375
0.19284999867280325,0.16947027725183358,0.9246853430775477,0.9140157185628742,0.9341054313099042,0.9262917933130699,0.930198612311487
0.19921264494968277,0.26177093285625264,0.9252943564758425,0.9117702095808383,0.889776357827476,0.888677811550152,0.889227084688814
0.18766754327548874,0.16228818413564713,0.9274259033698742,0.9150449101796407,0.935702875399361,0.9270516717325228,0.9313772735659419
0.18683385263141403,0.21156577690173003,0.9277304100690216,0.9164483532934131,0.9321086261980831,0.881838905775076,0.9069737659865795
0.18308345903443474,0.17167100007251157,0.9307754770604953,0.9141092814371258,0.9349041533546326,0.9270516717325228,0.9309779125435778
0.17989517713331768,0.16449526204901227,0.9313844904587901,0.9180389221556886,0.9345047923322684,0.9270516717325228,0.9307782320323956
0.18139681812280264,0.18425724087125164,0.9305724725943971,0.9187874251497006,0.9297124600638977,0.9224924012158054,0.9261024306398515
0.17517848365390912,0.16077930934853474,0.9327040194884287,0.9205651197604791,0.9341054313099042,0.9270516717325228,0.9305785515212135
0.19169643938414052,0.16370689426943408,0.9264108810393828,0.9156998502994012,0.9345047923322684,0.9262917933130699,0.9303982928226691
0.17379889770960197,0.16501306805570246,0.9342265529841657,0.9200973053892215,0.9293130990415336,0.9243920972644377,0.9268525981529856
0.17735074705675116,0.20379643723116084,0.9334145351197727,0.9172904191616766,0.9273162939297125,0.9061550151975684,0.9167356545636405
0.17923065902203575,0.17282756190683882,0.9326025172553796,0.9158869760479041,0.9333067092651757,0.9118541033434651,0.9225804063043204
0.1700826585929618,0.16882847539954265,0.9348355663824605,0.9204715568862275,0.9349041533546326,0.9141337386018237,0.9245189459782281
