epoch,accuracy,precision,recall,f1
1,0.6505400540054005,0.652447962659363,0.6505400540054005,0.6497565125193357
2,0.6523402340234024,0.6527333224787972,0.6523402340234024,0.6519332477946436
3,0.6584158415841584,0.6584315035827473,0.6584158415841584,0.6584203387389334
4,0.6797929792979298,0.6812412153288758,0.6797929792979298,0.6789152055819523
5,0.6791179117911791,0.6791791112553477,0.6791179117911791,0.6791215513337235
6,0.6755175517551755,0.6756891350858235,0.6755175517551755,0.6753381256105762
7,0.6734923492349235,0.6776705554929651,0.6734923492349235,0.6719329151110424
8,0.6860936093609361,0.6888807692650454,0.6860936093609361,0.684631856979732
9,0.6892439243924392,0.6899436959482458,0.6892439243924392,0.6890820289083788
10,0.6831683168316832,0.6849523672621357,0.6831683168316832,0.6821509766380316
11,0.6876687668766877,0.6890613670767974,0.6876687668766877,0.6868780160222351
12,0.6901440144014401,0.6903055096012176,0.6901440144014401,0.6899952209550329
13,0.6872187218721872,0.6944319232904481,0.6872187218721872,0.6838334262725458
14,0.686993699369937,0.6878889013064075,0.686993699369937,0.6864434358997952
15,0.693969396939694,0.6946064462080244,0.693969396939694,0.6935770932321484
16,0.6910441044104411,0.6939194909589969,0.6910441044104411,0.6896054047549618
17,0.6955445544554455,0.696262511586317,0.6955445544554455,0.6951188708519823
18,0.6993699369936993,0.7034007217654423,0.6993699369936993,0.697561506541059
19,0.698019801980198,0.6980321542196437,0.698019801980198,0.6979801578059585
20,0.6867686768676867,0.6869203767139243,0.6867686768676867,0.6867575744021269
21,0.691944194419442,0.6941061419507459,0.691944194419442,0.6908326793102357
22,0.696894689468947,0.7008418422115407,0.696894689468947,0.6950820503998667
23,0.696894689468947,0.6980833620351784,0.696894689468947,0.6965943029048773
24,0.6946444644464447,0.6954926301379063,0.6946444644464447,0.6941530996141336
25,0.7002700270027002,0.7007247570783299,0.7002700270027002,0.6999855655585027
26,0.7016201620162016,0.701702004642385,0.7016201620162016,0.7015330964218737
27,0.6962196219621962,0.6975122795886206,0.6962196219621962,0.6955314356270991
28,0.7036453645364537,0.7043597530095821,0.7036453645364537,0.7032508788661547
29,0.6975697569756976,0.7012011545982184,0.6975697569756976,0.6958968095265288
30,0.7045454545454546,0.7059854556831672,0.7045454545454546,0.7038438705981023
31,0.6986948694869487,0.7019845975607178,0.6986948694869487,0.6971774540723819
32,0.6944194419441945,0.6989227395498436,0.6944194419441945,0.6923361847369491
33,0.7011701170117012,0.7060853950242042,0.7011701170117012,0.6990419565963367
34,0.7002700270027002,0.7010917353864977,0.7002700270027002,0.6998145994319355
35,0.7029702970297029,0.7058089595918426,0.7029702970297029,0.7016865410252721
36,0.6964446444644464,0.6992837411115921,0.6964446444644464,0.6950869811945598
37,0.6946444644464447,0.698387194657783,0.6946444644464447,0.6928822572396586
38,0.7013951395139514,0.702516059148058,0.7013951395139514,0.7008118851889531
39,0.6995949594959496,0.7006759433808601,0.6995949594959496,0.6990201673543229
40,0.7025202520252025,0.706055567820933,0.7025202520252025,0.7009541812598205
