epoch,accuracy,precision,recall,f1
1,0.8350806451612903,0.8372528338665138,0.8350806451612903,0.8355193802818913
2,0.8366935483870968,0.8406011100122636,0.8366935483870968,0.8344547179619315
3,0.7971774193548387,0.8140380623424419,0.7971774193548387,0.7898310984393319
4,0.7911290322580645,0.794056409526998,0.7911290322580645,0.7879081297658053
5,0.832258064516129,0.8708535540964887,0.832258064516129,0.8233372434017596
6,0.8419354838709677,0.8442228739002934,0.8419354838709677,0.8423685646161958
7,0.6713709677419355,0.7183558424017403,0.6713709677419355,0.6662890829713263
8,0.6286290322580645,0.6887985501437863,0.6286290322580645,0.6176942722630343
9,0.8419354838709677,0.8442228739002934,0.8419354838709677,0.8423685646161958
10,0.8419354838709677,0.8442228739002934,0.8419354838709677,0.8423685646161958
11,0.7774193548387097,0.7768592850915432,0.7774193548387097,0.776138967985681
12,0.6935483870967742,0.6989999717847742,0.6935483870967742,0.694654641153461
13,0.8270161290322581,0.8314122032677466,0.8270161290322581,0.8276176582541103
14,0.8415322580645161,0.8438689952161194,0.8415322580645161,0.8419705431947668
15,0.5447580645161291,0.5760353441019009,0.5447580645161291,0.5380245322523288
16,0.8415322580645161,0.8438689952161194,0.8415322580645161,0.8419705431947668
17,0.8125,0.8275722901753001,0.8125,0.8065357177879924
18,0.8419354838709677,0.8442228739002934,0.8419354838709677,0.8423685646161958
19,0.8419354838709677,0.8442228739002934,0.8419354838709677,0.8423685646161958
20,0.8419354838709677,0.8442228739002934,0.8419354838709677,0.8423685646161958
21,0.8419354838709677,0.8442228739002934,0.8419354838709677,0.8423685646161958
22,0.8419354838709677,0.8442228739002934,0.8419354838709677,0.8423685646161958
23,0.8443548387096774,0.8772603058113678,0.8443548387096774,0.837173758903675
24,0.844758064516129,0.8779492751521714,0.844758064516129,0.8375646314522331
25,0.8830645161290323,0.9025700771716371,0.8830645161290323,0.8796638485405954
26,0.8419354838709677,0.8442228739002934,0.8419354838709677,0.8423685646161958
27,0.8209677419354838,0.8263747652876614,0.8209677419354838,0.8216208965611785
28,0.8419354838709677,0.8442228739002934,0.8419354838709677,0.8423685646161958
29,0.8419354838709677,0.8442228739002934,0.8419354838709677,0.8423685646161958
30,0.8419354838709677,0.8442228739002934,0.8419354838709677,0.8423685646161958
31,0.8419354838709677,0.8442228739002934,0.8419354838709677,0.8423685646161958
32,0.8419354838709677,0.8442228739002934,0.8419354838709677,0.8423685646161958
33,0.8758064516129033,0.8763018516311775,0.8758064516129033,0.8752092638544252
34,0.8758064516129033,0.8763018516311775,0.8758064516129033,0.8752092638544252
35,0.8758064516129033,0.8763018516311775,0.8758064516129033,0.8752092638544252
36,0.8758064516129033,0.8763018516311775,0.8758064516129033,0.8752092638544252
37,0.8758064516129033,0.8763018516311775,0.8758064516129033,0.8752092638544252
38,0.8758064516129033,0.8763018516311775,0.8758064516129033,0.8752092638544252
39,0.8536290322580645,0.8557930564835443,0.8536290322580645,0.8522298199221116
40,0.8625,0.8638805998588616,0.8625,0.8614648808636899
41,0.8629032258064516,0.8642517445687953,0.8629032258064516,0.8618832276549919
42,0.8673387096774193,0.8683554709078339,0.8673387096774193,0.866477195207139
43,0.8629032258064516,0.8642517445687953,0.8629032258064516,0.8618832276549919
44,0.8798387096774194,0.8801401166894367,0.8798387096774194,0.8793507511325325
45,0.8629032258064516,0.8642517445687953,0.8629032258064516,0.8618832276549919
46,0.8669354838709677,0.867980782057422,0.8669354838709677,0.8660601477136802
47,0.8629032258064516,0.8642517445687953,0.8629032258064516,0.8618832276549919
48,0.8717741935483871,0.8724990457341024,0.8717741935483871,0.8710572081444582
49,0.8629032258064516,0.8642517445687953,0.8629032258064516,0.8618832276549919
50,0.8629032258064516,0.8642517445687953,0.8629032258064516,0.8618832276549919
51,0.8798387096774194,0.8801401166894367,0.8798387096774194,0.8793507511325325
