epoch,train_loss,val_loss,train_accuracy,train_precision_avg,train_recall_avg,train_f1_avg,train_precision_per_class,train_recall_per_class,train_f1_per_class,train_support_per_class,train_confusion_matrix,val_accuracy,val_precision_avg,val_recall_avg,val_f1_avg,val_precision_per_class,val_recall_per_class,val_f1_per_class,val_support_per_class,val_confusion_matrix
12,0.19313977882106503,0.17483309586927043,0.9280072904009721,0.9338008910153663,0.9280072904009721,0.9271039226236157,0.986652|0.893312,0.845472|0.991237,0.910622|0.939730,4284|5592,3622|662|49|5543,0.9350806451612903,0.9416254714947858,0.9350806451612903,0.9342755334384639,0.998924|0.896841,0.852941|0.999282,0.920178|0.945294,1088|1392,928|160|1|1391
13,0.1952602224189158,0.17245430890786445,0.9271972458485217,0.9330497454979318,0.9271972458485217,0.9262756868520093,0.986092|0.892414,0.844071|0.990880,0.909571|0.939073,4284|5592,3616|668|51|5541,0.9346774193548387,0.9414871092290447,0.9346774193548387,0.9338462834268263,1.000000|0.895753,0.851103|1.000000,0.919563|0.945010,1088|1392,926|162|0|1392
14,0.18744953121088556,0.17074419715899533,0.9288173349534224,0.9351260394340076,0.9288173349534224,0.9278806305049762,0.990682|0.892565,0.843838|0.993920,0.911383|0.940520,4284|5592,3615|669|34|5558,0.9354838709677419,0.9421350182906552,0.9354838709677419,0.93467686279748,1.000000|0.896907,0.852941|1.000000,0.920635|0.945652,1088|1392,928|160|0|1392
15,0.20119067500853946,0.1704932073667898,0.9243620899149453,0.9304216924260411,0.9243620899149453,0.9233752275599956,0.984123|0.889282,0.839169|0.989628,0.905884|0.936775,4284|5592,3595|689|58|5534,0.9350806451612903,0.9416254714947858,0.9350806451612903,0.9342755334384639,0.998924|0.896841,0.852941|0.999282,0.920178|0.945294,1088|1392,928|160|1|1391
16,0.19572317283959537,0.1859323710708295,0.9280072904009721,0.9338876902332957,0.9280072904009721,0.9270959851902344,0.987183|0.893058,0.845005|0.991595,0.910577|0.939751,4284|5592,3620|664|47|5545,0.9342741935483871,0.9409761744278512,0.9342741935483871,0.9334450028858265,0.998921|0.895686,0.851103|0.999282,0.919107|0.944652,1088|1392,926|162|1|1391
17,0.18818676459744604,0.18136275288159565,0.9287160793843662,0.9346427606140554,0.9287160793843662,0.9278117771647942,0.988271|0.893559,0.845705|0.992310,0.911447|0.940349,4284|5592,3623|661|43|5549,0.9342741935483871,0.9407913435636029,0.9342741935483871,0.9334590804376993,0.997847|0.896196,0.852022|0.998563,0.919187|0.944614,1088|1392,927|161|2|1390
18,0.19776128148321037,0.22706797592720743,0.9228432563791008,0.9283554689544219,0.9228432563791008,0.9218856821801634,0.979053|0.889516,0.840103|0.986230,0.904271|0.935380,4284|5592,3599|685|77|5515,0.9225806451612903,0.9315281520802141,0.9225806451612903,0.9213686320589276,0.997778|0.879747,0.825368|0.998563,0.903421|0.935397,1088|1392,898|190|2|1390
19,0.18173053408364667,0.17873476755063414,0.9315512353179425,0.9376201733148034,0.9315512353179425,0.9306791132528494,0.992358|0.895686,0.848739|0.994993,0.914947|0.942731,4284|5592,3636|648|28|5564,0.9346774193548387,0.9411168921262574,0.9346774193548387,0.9338742658369796,0.997849|0.896774,0.852941|0.998563,0.919722|0.944935,1088|1392,928|160|2|1390
20,0.17567528508268537,0.22438202665771467,0.9338801134062373,0.9400074673932397,0.9338801134062373,0.9330394937138577,0.995362|0.897601,0.851541|0.996960,0.917851|0.944675,4284|5592,3648|636|17|5575,0.9125,0.9145415343870431,0.9125,0.9118870943837096,0.942132|0.892977,0.852941|0.959052,0.895321|0.924835,1088|1392,928|160|57|1335
21,0.1781191414489353,0.16936134925838245,0.9331713244228432,0.9392964853020858,0.9331713244228432,0.932319844300119,0.994541|0.896974,0.850607|0.996423,0.916960|0.944087,4284|5592,3644|640|20|5572,0.9350806451612903,0.9416254714947858,0.9350806451612903,0.9342755334384639,0.998924|0.896841,0.852941|0.999282,0.920178|0.945294,1088|1392,928|160|1|1391
