epoch,accuracy,accuracy_HC,accuracy_PD,accuracy_DD,precision_avg,recall_avg,f1_avg,precision_HC,recall_HC,f1_HC,precision_PD,recall_PD,f1_PD,precision_DD,recall_DD,f1_DD
18,0.8405612244897959,0.6594551282051282,1.0,0.84375,0.8630231661975912,0.8405612244897959,0.8361900170127957,1.0,0.6594551282051282,0.7947851279575084,0.7904599659284497,1.0,0.8829686013320647,0.8083832335329342,0.84375,0.8256880733944955
19,0.8413265306122449,0.6642628205128205,1.0,0.84140625,0.8625839005522642,0.8413265306122449,0.8370805207018727,0.9963942307692307,0.6642628205128205,0.7971153846153847,0.7945205479452054,1.0,0.8854961832061069,0.8061377245508982,0.84140625,0.823394495412844
20,0.8321428571428572,0.6666666666666666,0.9992816091954023,0.81171875,0.8553306721602284,0.8321428571428572,0.8283171478135051,0.9976019184652278,0.6666666666666666,0.7992315081652257,0.7770949720670391,0.9992816091954023,0.8742928975487115,0.8016975308641975,0.81171875,0.8066770186335404
21,0.8336734693877551,0.6666666666666666,1.0,0.815625,0.8495282386771921,0.8336734693877551,0.8290641970471764,0.9585253456221198,0.6666666666666666,0.7863894139886578,0.7945205479452054,1.0,0.8854961832061069,0.803076923076923,0.815625,0.8093023255813954
22,0.8323979591836734,0.6658653846153846,1.0,0.8125,0.8477111511976942,0.8323979591836734,0.8277032199143168,0.9540757749712974,0.6658653846153846,0.7843322321849929,0.7945205479452054,1.0,0.8854961832061069,0.8018504240555128,0.8125,0.8071400853705859
23,0.8426020408163265,0.6666666666666666,1.0,0.84296875,0.8640360254947486,0.8426020408163265,0.8384787869957893,0.9987995198079231,0.6666666666666666,0.7996155694377703,0.7945205479452054,1.0,0.8854961832061069,0.8082397003745319,0.84296875,0.8252390057361376
24,0.8428571428571429,0.6666666666666666,1.0,0.84375,0.8644650871586433,0.8428571428571429,0.8387478114713917,1.0,0.6666666666666666,0.8,0.7945205479452054,1.0,0.8854961832061069,0.8083832335329342,0.84375,0.8256880733944955
25,0.8474489795918367,0.7163461538461539,1.0,0.809375,0.8605981750134636,0.8474489795918367,0.8443948069308773,0.9530916844349681,0.7163461538461539,0.817932296431839,0.7945205479452054,1.0,0.8854961832061069,0.8422764227642277,0.809375,0.8254980079681274
26,0.8405612244897959,0.6923076923076923,1.0,0.81171875,0.8546985542533874,0.8405612244897959,0.8367863509317631,0.9546961325966851,0.6923076923076923,0.8026010218300046,0.7945205479452054,1.0,0.8854961832061069,0.8226444972288203,0.81171875,0.8171451042076288
27,0.8410714285714286,0.6923076923076923,1.0,0.81328125,0.8630697246821345,0.8410714285714286,0.8381975715108185,1.0,0.6923076923076923,0.8181818181818182,0.7772194304857621,1.0,0.8746465598491989,0.8229249011857708,0.81328125,0.8180746561886051
28,0.8510204081632653,0.6923076923076923,1.0,0.84375,0.8709426791138339,0.8510204081632653,0.8478751623371144,1.0,0.6923076923076923,0.8181818181818182,0.7945205479452054,1.0,0.8854961832061069,0.8282208588957055,0.84375,0.8359133126934984
29,0.8507653061224489,0.6915064102564102,1.0,0.84375,0.8705280935050059,0.8507653061224489,0.8475681326889372,0.9988425925925926,0.6915064102564102,0.8172348484848485,0.7949743003997716,1.0,0.8857779191854915,0.8275862068965517,0.84375,0.8355899419729207
30,0.8510204081632653,0.6923076923076923,1.0,0.84375,0.8709426791138339,0.8510204081632653,0.8478751623371144,1.0,0.6923076923076923,0.8181818181818182,0.7945205479452054,1.0,0.8854961832061069,0.8282208588957055,0.84375,0.8359133126934984
31,0.8408163265306122,0.6923076923076923,1.0,0.8125,0.8550805920315556,0.8408163265306122,0.8370569111453098,0.9557522123893806,0.6923076923076923,0.8029739776951673,0.7945205479452054,1.0,0.8854961832061069,0.8227848101265823,0.8125,0.8176100628930818
32,0.8505102040816327,0.6923076923076923,1.0,0.8421875,0.8701212581342389,0.8505102040816327,0.8473342961621876,0.9976905311778291,0.6923076923076923,0.8174077578051088,0.7945205479452054,1.0,0.8854961832061069,0.8279569892473119,0.8421875,0.8350116189000775
33,0.8426020408163265,0.6666666666666666,1.0,0.84296875,0.8640360254947486,0.8426020408163265,0.8384787869957893,0.9987995198079231,0.6666666666666666,0.7996155694377703,0.7945205479452054,1.0,0.8854961832061069,0.8082397003745319,0.84296875,0.8252390057361376
34,0.8571428571428571,0.7435897435897436,1.0,0.8125,0.8703407367701977,0.8571428571428571,0.8549529060737769,0.9586776859504132,0.7435897435897436,0.8375451263537906,0.7945205479452054,1.0,0.8854961832061069,0.8666666666666667,0.8125,0.8387096774193549
35,0.8464285714285714,0.7435897435897436,1.0,0.7796875,0.8563283796149257,0.8464285714285714,0.8434927095553572,0.9206349206349206,0.7435897435897436,0.8226950354609929,0.7936145952109465,1.0,0.8849332485696122,0.8618307426597582,0.7796875,0.8187038556193601
36,0.8489795918367347,0.75,1.0,0.78125,0.8588816319682154,0.8489795918367347,0.8462136378358569,0.9212598425196851,0.75,0.8268551236749117,0.7945205479452054,1.0,0.8854961832061069,0.8680555555555556,0.78125,0.8223684210526315
37,0.8576530612244898,0.7467948717948718,1.0,0.8109375,0.8706431700926874,0.8576530612244898,0.8555153666558115,0.9568788501026694,0.7467948717948718,0.8388838883888389,0.7945205479452054,1.0,0.8854961832061069,0.8693467336683417,0.8109375,0.8391269199676638
38,0.8477040816326531,0.7459935897435898,1.0,0.78125,0.8575327332798662,0.8477040816326531,0.8448360238487611,0.9208704253214639,0.7459935897435898,0.8242585214696768,0.7945205479452054,1.0,0.8854961832061069,0.8643042350907519,0.78125,0.8206811653672548
39,0.8571428571428571,0.7435897435897436,1.0,0.8125,0.8703407367701977,0.8571428571428571,0.8549529060737769,0.9586776859504132,0.7435897435897436,0.8375451263537906,0.7945205479452054,1.0,0.8854961832061069,0.8666666666666667,0.8125,0.8387096774193549
40,0.8668367346938776,0.7780448717948718,1.0,0.80859375,0.8797696459664656,0.8668367346938776,0.8654556474535405,0.9557086614173228,0.7780448717948718,0.857773851590106,0.7945205479452054,1.0,0.8854961832061069,0.8984375,0.80859375,0.8511513157894737
41,0.8627551020408163,0.8341346153846154,1.0,0.74140625,0.8796300510740566,0.8627551020408163,0.8612764862079318,0.9187996469549867,0.8341346153846154,0.874422511549769,0.7772194304857621,1.0,0.8746465598491989,0.9528112449799196,0.74140625,0.8339191564147628
42,0.8607142857142858,0.7235576923076923,1.0,0.84296875,0.8788903825546877,0.8607142857142858,0.8586077998601981,0.9988938053097345,0.7235576923076923,0.8392193308550185,0.7945205479452054,1.0,0.8854961832061069,0.8536392405063291,0.84296875,0.8482704402515723
43,0.8803571428571428,0.7860576923076923,1.0,0.8421875,0.8969018821043557,0.8803571428571428,0.8800204862872542,0.9979654120040692,0.7860576923076923,0.8794262662483191,0.7945205479452054,1.0,0.8854961832061069,0.909704641350211,0.8421875,0.8746450304259635
44,0.8857142857142857,0.8100961538461539,1.0,0.83515625,0.9016675068916923,0.8857142857142857,0.8857937446690887,0.9892367906066536,0.8100961538461539,0.8907488986784141,0.7945205479452054,1.0,0.8854961832061069,0.9328097731239092,0.83515625,0.8812860676009893
45,0.888265306122449,0.811698717948718,1.0,0.84140625,0.9048352627643658,0.888265306122449,0.8885460589947611,0.9970472440944882,0.811698717948718,0.8948763250883393,0.7945205479452054,1.0,0.8854961832061069,0.9348958333333334,0.84140625,0.8856907894736842
46,0.885969387755102,0.8020833333333334,1.0,0.84375,0.9026909281161491,0.885969387755102,0.8860766371097535,1.0,0.8020833333333334,0.8901734104046243,0.7945205479452054,1.0,0.8854961832061069,0.9254498714652957,0.84375,0.8827135267674704
47,0.8892857142857142,0.8453525641025641,1.0,0.81171875,0.9050723179281219,0.8892857142857142,0.8895173495019576,0.9625912408759124,0.8453525641025641,0.9001706484641638,0.7945205479452054,1.0,0.8854961832061069,0.9692164179104478,0.81171875,0.8835034013605442
48,0.8910714285714286,0.8197115384615384,1.0,0.8421875,0.9078435152171298,0.8910714285714286,0.8915630397984027,0.9980487804878049,0.8197115384615384,0.9001319841619005,0.7945205479452054,1.0,0.8854961832061069,0.9431321084864392,0.8421875,0.889806025588114
49,0.8905612244897959,0.8165064102564102,1.0,0.84375,0.9074249392879224,0.8905612244897959,0.8910180388089829,1.0,0.8165064102564102,0.8989854433171592,0.7945205479452054,1.0,0.8854961832061069,0.9399477806788512,0.84375,0.8892548373816386
50,0.8816326530612245,0.8205128205128205,1.0,0.8125,0.8961358191214077,0.8816326530612245,0.8813479643370957,0.9624060150375939,0.8205128205128205,0.8858131487889274,0.7945205479452054,1.0,0.8854961832061069,0.9420289855072463,0.8125,0.87248322147651
51,0.8908163265306123,0.8173076923076923,1.0,0.84375,0.9076922927063049,0.8908163265306123,0.8912921840115691,1.0,0.8173076923076923,0.8994708994708994,0.7945205479452054,1.0,0.8854961832061069,0.9407665505226481,0.84375,0.8896210873146623
52,0.889795918367347,0.8141025641025641,1.0,0.84375,0.9066256639642158,0.889795918367347,0.8901953741048484,1.0,0.8141025641025641,0.8975265017667845,0.7945205479452054,1.0,0.8854961832061069,0.9375,0.84375,0.8881578947368421
53,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
54,0.8811224489795918,0.8197115384615384,1.0,0.81171875,0.8955408312079685,0.8811224489795918,0.8807986249803502,0.9614661654135338,0.8197115384615384,0.8849480968858131,0.7945205479452054,1.0,0.8854961832061069,0.9411231884057971,0.81171875,0.8716442953020134
55,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
56,0.8910714285714286,0.8181089743589743,1.0,0.84375,0.9079601123032723,0.8910714285714286,0.8915662915349017,1.0,0.8181089743589743,0.8999559277214632,0.7945205479452054,1.0,0.8854961832061069,0.941586748038361,0.84375,0.8899876390605687
57,0.8836734693877552,0.7948717948717948,1.0,0.84375,0.900378267046265,0.8836734693877552,0.8836007690349822,1.0,0.7948717948717948,0.8857142857142857,0.7945205479452054,1.0,0.8854961832061069,0.9183673469387755,0.84375,0.8794788273615635
58,0.8813775510204082,0.8197115384615384,1.0,0.8125,0.8958461875452381,0.8813775510204082,0.8810750202604898,0.9623706491063029,0.8197115384615384,0.8853310255300736,0.7945205479452054,1.0,0.8854961832061069,0.9411764705882353,0.8125,0.8721174004192872
59,0.8908163265306123,0.8205128205128205,1.0,0.840625,0.9074635006348252,0.8908163265306123,0.8912855328432426,0.9961089494163424,0.8205128205128205,0.8998242530755711,0.7945205479452054,1.0,0.8854961832061069,0.9438596491228071,0.840625,0.8892561983471075
60,0.889795918367347,0.8453525641025641,1.0,0.81328125,0.9056512879198431,0.889795918367347,0.8900718301055082,0.9643510054844607,0.8453525641025641,0.9009393680614859,0.7945205479452054,1.0,0.8854961832061069,0.9692737430167597,0.81328125,0.8844519966015293
61,0.8910714285714286,0.8189102564102564,1.0,0.84296875,0.9082681148372936,0.8910714285714286,0.8916310425940908,1.0,0.8189102564102564,0.9004405286343612,0.7931623931623931,1.0,0.8846520495710201,0.9440069991251093,0.84296875,0.8906314486174164
62,0.8915816326530612,0.8205128205128205,0.9992816091954023,0.84375,0.9084554837748896,0.8915816326530612,0.8921424855627802,1.0,0.8205128205128205,0.9014084507042254,0.7944031981724728,0.9992816091954023,0.885141584473433,0.9432314410480349,0.84375,0.8907216494845361
63,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
64,0.8915816326530612,0.8205128205128205,0.9992816091954023,0.84375,0.9084554837748896,0.8915816326530612,0.8921424855627802,1.0,0.8205128205128205,0.9014084507042254,0.7944031981724728,0.9992816091954023,0.885141584473433,0.9432314410480349,0.84375,0.8907216494845361
65,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
66,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
67,0.8915816326530612,0.8205128205128205,1.0,0.84296875,0.9084397960827183,0.8915816326530612,0.89211269533527,0.9990243902439024,0.8205128205128205,0.9010118785745711,0.7945205479452054,1.0,0.8854961832061069,0.9440069991251093,0.84296875,0.8906314486174164
68,0.8910714285714286,0.8205128205128205,1.0,0.84140625,0.908236066758666,0.8910714285714286,0.891639946824267,1.0,0.8205128205128205,0.9014084507042254,0.7931623931623931,1.0,0.8846520495710201,0.9439088518843121,0.84140625,0.8897149938042132
69,0.8915816326530612,0.8205128205128205,1.0,0.84296875,0.9085894537814018,0.8915816326530612,0.8921389695524422,1.0,0.8205128205128205,0.9014084507042254,0.7940673131774102,1.0,0.8852146263910969,0.9440069991251093,0.84296875,0.8906314486174164
70,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
71,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
72,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
73,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
74,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
75,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
76,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
77,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
78,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
79,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
80,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
81,0.8920918367346938,0.8213141025641025,1.0,0.84375,0.908886905812529,0.8920918367346938,0.8926361281312986,0.9990253411306043,0.8213141025641025,0.9014951627088831,0.7949743003997716,1.0,0.8857779191854915,0.9448818897637795,0.84375,0.8914568716467189
82,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
83,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
84,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
85,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
86,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
87,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
88,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
89,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
90,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
91,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
92,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
93,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
94,0.8928571428571429,0.8237179487179487,1.0,0.84375,0.9098480055324221,0.8928571428571429,0.8934840145249827,1.0,0.8237179487179487,0.9033391915641477,0.7945205479452054,1.0,0.8854961832061069,0.9473684210526315,0.84375,0.8925619834710744
95,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
96,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
97,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
98,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
99,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
100,0.8918367346938776,0.8205128205128205,1.0,0.84375,0.9087663803906465,0.8918367346938776,0.8923883910478864,1.0,0.8205128205128205,0.9014084507042254,0.7945205479452054,1.0,0.8854961832061069,0.9440559440559441,0.84375,0.8910891089108911
