epoch,accuracy,accuracy_HC,accuracy_PD,accuracy_DD,precision_avg,recall_avg,f1_avg,precision_HC,recall_HC,f1_HC,precision_PD,recall_PD,f1_PD,precision_DD,recall_DD,f1_DD
1,0.3877551020408163,0.10256410256410256,1.0,0.0,0.27759297551619766,0.3877551020408163,0.24983751462368387,0.4444444444444444,0.10256410256410256,0.16666666666666666,0.3832599118942731,1.0,0.554140127388535,0.0,0.0,0.0
2,0.5918367346938775,0.3229166666666667,0.9166666666666666,0.50078125,0.595498600420006,0.5918367346938775,0.5657889446111053,0.5926470588235294,0.3229166666666667,0.41804979253112035,0.581056466302368,0.9166666666666666,0.7112597547380156,0.6139846743295019,0.50078125,0.5516351118760757
3,0.5650510204081632,0.1594551282051282,0.9913793103448276,0.496875,0.5632975708781925,0.5650510204081632,0.5072560790892048,0.5870206489675516,0.1594551282051282,0.25078764965343414,0.5917667238421955,0.9913793103448276,0.7411385606874329,0.5092073658927142,0.496875,0.5029655990510083
4,0.6948979591836735,0.39823717948717946,1.0,0.65234375,0.763077008441361,0.6948979591836735,0.6742308743299065,0.9920159680638723,0.39823717948717946,0.5683247570040023,0.636779505946935,1.0,0.7780883174958078,0.6772100567721006,0.65234375,0.6645443692797454
5,0.7188775510204082,0.37419871794871795,0.9992816091954023,0.75,0.7605275475073179,0.7188775510204082,0.6937401497710834,0.9211045364891519,0.37419871794871795,0.5321937321937322,0.7218474312402698,0.9992816091954023,0.8382042783971075,0.6460296096904441,0.75,0.6941431670281996
6,0.7193877551020408,0.4495192307692308,0.9166666666666666,0.76796875,0.767687970419033,0.7193877551020408,0.7067741758076705,0.9655765920826161,0.4495192307692308,0.6134499726626572,0.6999451453647834,0.9166666666666666,0.7937791601866252,0.6484168865435356,0.76796875,0.7031473533619457
7,0.7405612244897959,0.7708333333333334,0.8922413793103449,0.54609375,0.7610074962236388,0.7405612244897959,0.734585103654876,0.6639061421670117,0.7708333333333334,0.7133852428624398,0.7423789599521817,0.8922413793103449,0.8104404567699837,0.8759398496240601,0.54609375,0.6727622714148219
8,0.7247448979591836,0.6434294871794872,0.8326149425287356,0.68671875,0.7257025647348931,0.7247448979591836,0.7230336117494217,0.6714046822742475,0.6434294871794872,0.6571194762684124,0.7289308176100628,0.8326149425287356,0.7773306505700872,0.7751322751322751,0.68671875,0.728251864125932
9,0.8053571428571429,0.8205128205128205,0.9992816091954023,0.5796875,0.822812404097651,0.8053571428571429,0.7962667720208318,0.7739984882842026,0.8205128205128205,0.7965772073123298,0.7766610831937465,0.9992816091954023,0.8740182218033302,0.9205955334987593,0.5796875,0.7114093959731543
10,0.8005102040816326,0.6706730769230769,1.0,0.71015625,0.8202542026948505,0.8005102040816326,0.7956326513073664,0.9107725788900979,0.6706730769230769,0.772496538994001,0.7307086614173228,1.0,0.8444040036396724,0.8293795620437956,0.71015625,0.7651515151515151
11,0.8227040816326531,0.6947115384615384,0.9956896551724138,0.759375,0.8324721324446915,0.8227040816326531,0.8183239161908523,0.8947368421052632,0.6947115384615384,0.7821380243572396,0.7782144862436833,0.9956896551724138,0.8736211786952411,0.8307692307692308,0.759375,0.793469387755102
12,0.8104591836734694,0.6666666666666666,0.9260057471264368,0.825,0.8310942891454302,0.8104591836734694,0.8087605672972981,0.9742388758782201,0.6666666666666666,0.7916270218839201,0.7807389460932768,0.9260057471264368,0.8471902727571475,0.7462897526501767,0.825,0.7836734693877551
13,0.7385204081632653,0.625801282051282,0.9166666666666666,0.6546875,0.7409046310458961,0.7385204081632653,0.7333427052559385,0.7945066124109867,0.625801282051282,0.7001344688480502,0.7466354593329433,0.9166666666666666,0.8229603353756852,0.6824104234527687,0.6546875,0.6682615629984051
14,0.7946428571428571,0.8477564102564102,0.915948275862069,0.6109375,0.8001782485830023,0.7946428571428571,0.7890362817717151,0.7802359882005899,0.8477564102564102,0.8125960061443932,0.7798165137614679,0.915948275862069,0.8424182358771061,0.8417653390742734,0.6109375,0.7080126754187415
15,0.7905612244897959,0.6658653846153846,0.9152298850574713,0.7765625,0.8083184534490971,0.7905612244897959,0.7890666868189742,0.9432463110102156,0.6658653846153846,0.7806481916392672,0.7615062761506276,0.9152298850574713,0.831321370309951,0.7276720351390923,0.7765625,0.7513227513227513
16,0.7971938775510204,0.7099358974358975,0.9181034482758621,0.75078125,0.8082355562097102,0.7971938775510204,0.7959753980757421,0.9162357807652534,0.7099358974358975,0.8,0.7620751341681574,0.9181034482758621,0.8328445747800587,0.7531347962382445,0.75078125,0.7519561815336463
17,0.8339285714285715,0.6410256410256411,1.0,0.84140625,0.8569500390579508,0.8339285714285715,0.8287178488311708,0.9962640099626401,0.6410256410256411,0.780107264748903,0.7945205479452054,1.0,0.8854961832061069,0.789010989010989,0.84140625,0.814366729678639
18,0.8505102040816327,0.6923076923076923,1.0,0.8421875,0.8701212581342389,0.8505102040816327,0.8473342961621876,0.9976905311778291,0.6923076923076923,0.8174077578051088,0.7945205479452054,1.0,0.8854961832061069,0.8279569892473119,0.8421875,0.8350116189000775
19,0.8451530612244897,0.8020833333333334,1.0,0.71875,0.8550239112929594,0.8451530612244897,0.8417400206956526,0.8629310344827587,0.8020833333333334,0.8313953488372093,0.7940673131774102,1.0,0.8852146263910969,0.913604766633565,0.71875,0.8045474420638391
20,0.8489795918367347,0.717948717948718,1.0,0.8125,0.8625404974300697,0.8489795918367347,0.8460416577775175,0.9572649572649573,0.717948717948718,0.8205128205128205,0.7945205479452054,1.0,0.8854961832061069,0.8441558441558441,0.8125,0.8280254777070064
21,0.8109693877551021,0.6923076923076923,0.9166666666666666,0.81171875,0.8269290043480129,0.8109693877551021,0.8099847752589365,0.9546961325966851,0.6923076923076923,0.8026010218300046,0.7799511002444988,0.9166666666666666,0.8428005284015853,0.7534445250181291,0.81171875,0.7814968033095149
22,0.85,0.6923076923076923,1.0,0.840625,0.8693029603347313,0.85,0.8467934393573683,0.9953917050691244,0.6923076923076923,0.8166351606805293,0.7945205479452054,1.0,0.8854961832061069,0.8276923076923077,0.840625,0.834108527131783
23,0.8466836734693878,0.6923076923076923,0.9885057471264368,0.84296875,0.8642765949764263,0.8466836734693878,0.8436452832170512,0.9818181818181818,0.6923076923076923,0.8120300751879699,0.7921704087507196,0.9885057471264368,0.879514221796101,0.8280890253261703,0.84296875,0.8354626403406891
24,0.8497448979591836,0.6931089743589743,1.0,0.8390625,0.8686985935745,0.8497448979591836,0.8465360739812597,0.9931113662456946,0.6931089743589743,0.8164228409627182,0.7945205479452054,1.0,0.8854961832061069,0.8280647648419429,0.8390625,0.8335273573923166
25,0.8040816326530612,0.6923076923076923,0.915948275862069,0.79140625,0.8092770837711103,0.8040816326530612,0.8017940981360512,0.8470588235294118,0.6923076923076923,0.7619047619047619,0.7671480144404332,0.915948275862069,0.8349705304518664,0.8182552504038773,0.79140625,0.8046068308181096
26,0.7821428571428571,0.6923076923076923,0.8376436781609196,0.809375,0.7877364073388684,0.7821428571428571,0.7813457449802194,0.8520710059171598,0.6923076923076923,0.7639257294429708,0.7630890052356021,0.8376436781609196,0.7986301369863014,0.7518142235123367,0.809375,0.7795334838224228
27,0.8510204081632653,0.6923076923076923,1.0,0.84375,0.8709426791138339,0.8510204081632653,0.8478751623371144,1.0,0.6923076923076923,0.8181818181818182,0.7945205479452054,1.0,0.8854961832061069,0.8282208588957055,0.84375,0.8359133126934984
28,0.8497448979591836,0.6923076923076923,1.0,0.83984375,0.8688949749340852,0.8497448979591836,0.8465230137242757,0.9942462600690449,0.6923076923076923,0.8162494095418045,0.7945205479452054,1.0,0.8854961832061069,0.827559661277906,0.83984375,0.833656455990694
29,0.8505102040816327,0.6923076923076923,0.9985632183908046,0.84375,0.8701240297403439,0.8505102040816327,0.8473768091693613,0.9976905311778291,0.6923076923076923,0.8174077578051088,0.7942857142857143,0.9985632183908046,0.8847867600254615,0.8282208588957055,0.84375,0.8359133126934984
30,0.8198979591836735,0.6907051282051282,0.9245689655172413,0.83203125,0.8393365839750937,0.8198979591836735,0.8189394521550908,0.9817767653758542,0.6907051282051282,0.8109125117591721,0.7814207650273224,0.9245689655172413,0.8469891411648569,0.7634408602150538,0.83203125,0.7962616822429907
31,0.8510204081632653,0.6923076923076923,1.0,0.84375,0.8709426791138339,0.8510204081632653,0.8478751623371144,1.0,0.6923076923076923,0.8181818181818182,0.7945205479452054,1.0,0.8854961832061069,0.8282208588957055,0.84375,0.8359133126934984
32,0.8502551020408163,0.6923076923076923,1.0,0.84140625,0.8697117203789143,0.8502551020408163,0.8470638667374357,0.9965397923875432,0.6923076923076923,0.8170212765957446,0.7945205479452054,1.0,0.8854961832061069,0.8278247501921598,0.84140625,0.8345602479659047
33,0.814795918367347,0.7716346153846154,0.9166666666666666,0.74609375,0.8202855065794372,0.814795918367347,0.813610282927519,0.800498753117207,0.7716346153846154,0.7858017135862914,0.7799511002444988,0.9166666666666666,0.8428005284015853,0.883441258094357,0.74609375,0.8089792460821685
34,0.85,0.6923076923076923,0.9978448275862069,0.84296875,0.8693073444010637,0.85,0.8468576020391487,0.9953917050691244,0.6923076923076923,0.8166351606805293,0.7941680960548885,0.9978448275862069,0.8844317096466093,0.8280890253261703,0.84296875,0.8354626403406891
35,0.8494897959183674,0.6923076923076923,1.0,0.8390625,0.8684877611222971,0.8494897959183674,0.846252589540554,0.993103448275862,0.6923076923076923,0.8158640226628895,0.7945205479452054,1.0,0.8854961832061069,0.827426810477658,0.8390625,0.8332040341349883
36,0.8505102040816327,0.6923076923076923,0.9992816091954023,0.84296875,0.870282546322471,0.8505102040816327,0.8473732348430647,0.9988439306358381,0.6923076923076923,0.8177946048272599,0.7944031981724728,0.9992816091954023,0.885141584473433,0.8274539877300614,0.84296875,0.8351393188854489
37,0.8507653061224489,0.6923076923076923,1.0,0.84296875,0.8705315766813138,0.8507653061224489,0.8476047279294395,0.9988439306358381,0.6923076923076923,0.8177946048272599,0.7945205479452054,1.0,0.8854961832061069,0.8280890253261703,0.84296875,0.8354626403406891
38,0.8510204081632653,0.6923076923076923,1.0,0.84375,0.8709426791138339,0.8510204081632653,0.8478751623371144,1.0,0.6923076923076923,0.8181818181818182,0.7945205479452054,1.0,0.8854961832061069,0.8282208588957055,0.84375,0.8359133126934984
39,0.811734693877551,0.7003205128205128,0.9188218390804598,0.80390625,0.8154855433386795,0.811734693877551,0.8094774910210804,0.8420038535645472,0.7003205128205128,0.7646544181977253,0.7803538743136058,0.9188218390804598,0.8439458924447377,0.827835880933226,0.80390625,0.8156956004756243
40,0.8285714285714286,0.7620192307692307,0.9166666666666666,0.79765625,0.8384540912490185,0.8285714285714286,0.8285277387027031,0.9415841584158415,0.7620192307692307,0.8423383525243578,0.7794746487477092,0.9166666666666666,0.8425222845823704,0.8020424194815396,0.79765625,0.799843321582452
41,0.8426020408163265,0.7868589743589743,1.0,0.72578125,0.8511617981282823,0.8426020408163265,0.8391218961812001,0.8667255075022066,0.7868589743589743,0.8248635027299454,0.7945205479452054,1.0,0.8854961832061069,0.8975845410628019,0.72578125,0.8025917926565874
42,0.7785714285714286,0.717948717948718,0.9238505747126436,0.6796875,0.7785753794961322,0.7785714285714286,0.7750851476331919,0.810126582278481,0.717948717948718,0.7612574341546304,0.7812879708383961,0.9238505747126436,0.8466096115865701,0.7448630136986302,0.6796875,0.7107843137254902
43,0.8140306122448979,0.6979166666666666,0.9166666666666666,0.815625,0.8302588566330333,0.8140306122448979,0.8132369396532043,0.960308710033076,0.6979166666666666,0.8083526682134571,0.7799511002444988,0.9166666666666666,0.8428005284015853,0.7581699346405228,0.815625,0.7858487015430937
44,0.8732142857142857,0.7636217948717948,1.0,0.8421875,0.8900260896161908,0.8732142857142857,0.8722784795590662,0.9979057591623036,0.7636217948717948,0.8651838402178847,0.7945205479452054,1.0,0.8854961832061069,0.8887056883759274,0.8421875,0.8648215002005616
45,0.8752551020408164,0.7700320512820513,1.0,0.8421875,0.8919581984981753,0.8752551020408164,0.8744948242461521,0.9979231568016614,0.7700320512820513,0.8692899140660335,0.7945205479452054,1.0,0.8854961832061069,0.8946058091286307,0.8421875,0.8676056338028169
46,0.8778061224489796,0.7868589743589743,1.0,0.83359375,0.893366798696457,0.8778061224489796,0.8772750853908333,0.9869346733668342,0.7868589743589743,0.8756130182790905,0.7945205479452054,1.0,0.8854961832061069,0.9096334185848253,0.83359375,0.8699551569506726
47,0.8793367346938775,0.78125,1.0,0.84375,0.8961051103949256,0.8793367346938775,0.8789137418336349,1.0,0.78125,0.8771929824561403,0.7945205479452054,1.0,0.8854961832061069,0.9052808046940486,0.84375,0.8734330772341286
48,0.8795918367346939,0.7876602564102564,1.0,0.83828125,0.8956777243623832,0.8795918367346939,0.8791986854857715,0.9929292929292929,0.7876602564102564,0.8784629133154602,0.7945205479452054,1.0,0.8854961832061069,0.9108658743633277,0.83828125,0.8730675345809601
49,0.8795918367346939,0.7860576923076923,1.0,0.83984375,0.8958603566160008,0.8795918367346939,0.8791967437776766,0.9949290060851927,0.7860576923076923,0.8782452999104745,0.7945205479452054,1.0,0.8854961832061069,0.9094754653130288,0.83984375,0.8732737611697806
50,0.8798469387755102,0.7876602564102564,1.0,0.8390625,0.8961813774305599,0.8798469387755102,0.8794985050012321,0.9949392712550608,0.7876602564102564,0.8792486583184258,0.7940673131774102,1.0,0.8852146263910969,0.910941475826972,0.8390625,0.87352582350549
51,0.8790816326530613,0.7924679487179487,1.0,0.83203125,0.8946571376999605,0.8790816326530613,0.8786760997704247,0.9860418743768694,0.7924679487179487,0.8787205686361617,0.7940673131774102,1.0,0.8852146263910969,0.9149484536082474,0.83203125,0.8715220949263502
52,0.877295918367347,0.7932692307692307,1.0,0.82578125,0.8920997207681274,0.877295918367347,0.8767266366233063,0.9772951628825272,0.7932692307692307,0.8757187085360459,0.7945205479452054,1.0,0.8854961832061069,0.9151515151515152,0.82578125,0.8681724845995893
53,0.8818877551020409,0.7916666666666666,1.0,0.84140625,0.8983274333417023,0.8818877551020409,0.8816749066292124,0.9969727547931383,0.7916666666666666,0.88253684680661,0.7945205479452054,1.0,0.8854961832061069,0.9150382327952421,0.84140625,0.8766788766788767
54,0.8813775510204082,0.7940705128205128,1.0,0.8375,0.8975453460863803,0.8813775510204082,0.8811515224130724,0.9929859719438878,0.7940705128205128,0.8824577025823687,0.7940673131774102,1.0,0.8852146263910969,0.9170230966638152,0.8375,0.8754593711719069
