epoch,accuracy,precision_avg,recall_avg,f1_avg,precision_HC,recall_HC,f1_HC,precision_PD,recall_PD,f1_PD,precision_DD,recall_DD,f1_DD
1,0.5698979591836735,0.5783481351787428,0.5698979591836735,0.5624219255179949,0.4576051779935275,0.5665064102564102,0.506265664160401,0.6618204804045512,0.7521551724137931,0.7041022192333557,0.605296343001261,0.375,0.4630969609261939
2,0.6068877551020408,0.6280721793637096,0.6068877551020408,0.6131109002017385,0.4595959595959596,0.5833333333333334,0.5141242937853108,0.7608874281018899,0.6652298850574713,0.709850517439632,0.647899910634495,0.56640625,0.6044185077115465
3,0.7323979591836735,0.7711588078480882,0.7323979591836735,0.7217826968222406,0.8834688346883469,0.5224358974358975,0.6565961732124874,0.6502578527894983,0.9964080459770115,0.7869503546099291,0.7931363203050524,0.65,0.7144697294976384
4,0.6987244897959184,0.702819328962546,0.6987244897959184,0.6942616431492195,0.6924939467312349,0.6875,0.6899879372738239,0.6823253082795068,0.8347701149425287,0.7508885298869143,0.7351738241308794,0.56171875,0.6368467670504872
5,0.7466836734693878,0.7632793659583594,0.7466836734693878,0.7358394103939339,0.8501827040194885,0.5592948717948718,0.6747220879652006,0.7080998471726948,0.9985632183908046,0.8286140089418778,0.738556338028169,0.65546875,0.6945364238410596
6,0.786734693877551,0.8035447385252663,0.786734693877551,0.7784534648439415,0.9008567931456548,0.5897435897435898,0.7128329297820823,0.7493261455525606,0.9985632183908046,0.8561749307052664,0.7676282051282052,0.7484375,0.7579113924050633
7,0.710204081632653,0.7609619041234451,0.710204081632653,0.7024931643117517,0.6037735849056604,0.8205128205128205,0.6956521739130435,0.7286432160804021,0.8333333333333334,0.7774798927613941,0.9493670886075949,0.46875,0.6276150627615062
8,0.7650510204081633,0.7992670819475706,0.7650510204081633,0.7598848658083024,0.9749303621169917,0.5608974358974359,0.7121057985757884,0.7475102519039251,0.9166666666666666,0.8234914488544692,0.6842809364548496,0.79921875,0.7372972972972973
9,0.8298469387755102,0.8428249932115155,0.8298469387755102,0.8255945664764939,0.8469217970049917,0.8157051282051282,0.8310204081632653,0.7737760270118177,0.9877873563218391,0.8677816345850426,0.9139213602550478,0.671875,0.7744259342638451
10,0.775765306122449,0.7771891168802714,0.775765306122449,0.772181056775498,0.8191489361702128,0.7403846153846154,0.7777777777777778,0.7614788312462731,0.9173850574712644,0.8321928967090257,0.7533632286995515,0.65625,0.7014613778705637
11,0.7739795918367347,0.7833811015663578,0.7739795918367347,0.7699128908108848,0.729483282674772,0.7692307692307693,0.748829953198128,0.7610513739545998,0.9152298850574713,0.8310502283105022,0.8602150537634409,0.625,0.7239819004524887
12,0.7548469387755102,0.7549202022108426,0.7548469387755102,0.7527184953364832,0.7465051258154707,0.6418269230769231,0.6902197328737613,0.7435897435897436,0.8333333333333334,0.7859078590785907,0.7754467754467754,0.7796875,0.777561355668095
13,0.8247448979591837,0.8297610900569256,0.8247448979591837,0.8200490460046198,0.8494031221303948,0.7411858974358975,0.7916131792896877,0.7945205479452054,1.0,0.8854961832061069,0.8489341983317887,0.715625,0.7766002543450614
14,0.7933673469387755,0.8138839580939987,0.7933673469387755,0.7911835845904576,0.9512485136741974,0.6410256410256411,0.7659167065581618,0.7791411042944786,0.9123563218390804,0.8405029781601588,0.717736369910283,0.8125,0.7621839501648956
15,0.8326530612244898,0.856236277579815,0.8326530612244898,0.8288433675539569,1.0,0.6666666666666666,0.8,0.7767857142857143,1.0,0.8743718592964824,0.8024691358024691,0.8125,0.8074534161490683
16,0.7959183673469388,0.8045438804558974,0.7959183673469388,0.7907651590946315,0.8684807256235828,0.6137820512820513,0.7192488262910798,0.7793398533007335,0.915948275862069,0.8421400264200792,0.7696148359486448,0.84296875,0.8046234153616704
17,0.8084183673469387,0.8141031392314183,0.8084183673469387,0.8070098894236004,0.8256227758007118,0.7435897435897436,0.7824620573355818,0.7636146020347098,0.9166666666666666,0.8331700946784198,0.8577777777777778,0.75390625,0.8024948024948025
18,0.7910714285714285,0.7951369422444864,0.7910714285714285,0.7872100564465955,0.8333333333333334,0.6410256410256411,0.7246376811594203,0.7784615384615384,0.9087643678160919,0.8385813722240636,0.7760299625468164,0.809375,0.7923518164435946
19,0.8510204081632653,0.8709010079700473,0.8510204081632653,0.8479273090644787,1.0,0.6931089743589743,0.8187411263606247,0.7944031981724728,0.9992816091954023,0.885141584473433,0.8282208588957055,0.84375,0.8359133126934984
20,0.7686224489795919,0.7748907709331361,0.7686224489795919,0.7679398833126754,0.8453914767096135,0.6834935897435898,0.7558706247230838,0.7435897435897436,0.8333333333333334,0.7859078590785907,0.7401924500370096,0.78125,0.7601672367920943
21,0.8035714285714286,0.8123826010166298,0.8035714285714286,0.8008041005100587,0.8786919831223629,0.6674679487179487,0.7586520947176685,0.7614788312462731,0.9173850574712644,0.8321928967090257,0.803088803088803,0.8125,0.8077669902912621
22,0.7721938775510204,0.776029185238434,0.7721938775510204,0.7712248590133001,0.8252895752895753,0.6850961538461539,0.7486865148861647,0.7588466579292268,0.8318965517241379,0.7936943111720356,0.7466863033873343,0.7921875,0.7687642153146323
23,0.8507653061224489,0.8705329532337018,0.8507653061224489,0.8476259675150809,0.9988439306358381,0.6923076923076923,0.8177946048272599,0.7944031981724728,0.9992816091954023,0.885141584473433,0.8282208588957055,0.84375,0.8359133126934984
24,0.8239795918367347,0.8314531054464928,0.8239795918367347,0.8216177996609345,0.8907216494845361,0.6923076923076923,0.7790802524797115,0.7812879708383961,0.9238505747126436,0.8466096115865701,0.8282208588957055,0.84375,0.8359133126934984
25,0.7872448979591836,0.7962141552680452,0.7872448979591836,0.786152822567686,0.8794178794178794,0.6778846153846154,0.7656108597285067,0.7633136094674556,0.834051724137931,0.7971163748712667,0.7508698677800975,0.84296875,0.7942583732057417
26,0.7742346938775511,0.7803764812865857,0.7742346938775511,0.7729323625240841,0.8432760364004045,0.6682692307692307,0.745641484130532,0.7631578947368421,0.8333333333333334,0.7967032967032966,0.7377746279234585,0.81328125,0.7736900780379041
27,0.8484693877551021,0.8685934904740217,0.8484693877551021,0.8454327118985173,0.9976905311778291,0.6923076923076923,0.8174077578051088,0.7896532120523024,0.9978448275862069,0.8816248809901619,0.8285714285714286,0.83828125,0.8333980582524272
28,0.8471938775510204,0.8650288681866312,0.8471938775510204,0.8441570280020603,0.9840546697038725,0.6923076923076923,0.812793979303857,0.7927461139896373,0.9892241379310345,0.8801534036433365,0.8275862068965517,0.84375,0.8355899419729207
29,0.7831632653061225,0.7887718330571564,0.7831632653061225,0.7823423972598693,0.8529121421520237,0.6923076923076923,0.7642636001769129,0.7640891218872871,0.8376436781609196,0.7991775188485264,0.7530774800868936,0.8125,0.7816610296880872
30,0.8466836734693878,0.8564437447684582,0.8466836734693878,0.8437732147774359,0.9206349206349206,0.7435897435897436,0.8226950354609929,0.7944031981724728,0.9992816091954023,0.885141584473433,0.8613264427217916,0.78125,0.8193363375665711
31,0.8216836734693878,0.8285801967888079,0.8216836734693878,0.8194094196703255,0.8843398157625384,0.6923076923076923,0.7766292134831461,0.7800855222968845,0.9173850574712644,0.8431825685044569,0.8269525267993875,0.84375,0.8352668213457076
32,0.8137755102040817,0.8177265373312548,0.8137755102040817,0.8142434499468629,0.8779385171790235,0.7780448717948718,0.8249787595581988,0.7630019749835418,0.8326149425287356,0.7962899347303333,0.8185328185328186,0.828125,0.8233009708737864
33,0.8510204081632653,0.8707409296314422,0.8510204081632653,0.8479096792560527,0.9988452655889145,0.6931089743589743,0.8183538315988647,0.7944031981724728,0.9992816091954023,0.885141584473433,0.8288564850345357,0.84375,0.8362369337979094
34,0.8436224489795918,0.8527076870707953,0.8436224489795918,0.840184856617243,0.8641114982578397,0.7948717948717948,0.8280467445742905,0.7944031981724728,0.9992816091954023,0.885141584473433,0.9049951028403526,0.721875,0.803129074315515
35,0.7826530612244897,0.7842905461487082,0.7826530612244897,0.7820550815370796,0.7823343848580442,0.7948717948717948,0.7885532591414944,0.762532981530343,0.8304597701149425,0.7950481430536451,0.8098591549295775,0.71875,0.7615894039735099
36,0.8448979591836735,0.8516429054057221,0.8448979591836735,0.8449192436297576,0.8843351548269581,0.7780448717948718,0.8277919863597613,0.7794117647058824,0.9137931034482759,0.8412698412698413,0.8983193277310925,0.83515625,0.8655870445344129
37,0.8413265306122449,0.8499826921472741,0.8413265306122449,0.8377611774872747,0.8605056669572798,0.7908653846153846,0.8242171189979123,0.7942857142857143,0.9985632183908046,0.8847867600254615,0.9002932551319648,0.71953125,0.799826313504125
38,0.8704081632653061,0.883496331184732,0.8704081632653061,0.8693310688170641,0.9554695062923524,0.7908653846153846,0.8654099079351162,0.7944031981724728,0.9992816091954023,0.885141584473433,0.9102112676056338,0.8078125,0.8559602649006622
39,0.825765306122449,0.8340080186645559,0.825765306122449,0.8235004144194129,0.8137817883511075,0.7948717948717948,0.8042156465342521,0.7864768683274022,0.9525862068965517,0.8615984405458089,0.9054187192118227,0.71796875,0.8008714596949891
40,0.8420918367346939,0.8510718333457316,0.8420918367346939,0.8385937038129891,0.8596187175043327,0.7948717948717948,0.8259783513738551,0.7941680960548885,0.9978448275862069,0.8844317096466093,0.904621435594887,0.71875,0.8010448410970832
41,0.8420918367346939,0.8506789533313865,0.8420918367346939,0.838825252299203,0.8626086956521739,0.7948717948717948,0.8273561301084237,0.7939150401836969,0.9935344827586207,0.8825781748564135,0.9007782101167315,0.7234375,0.8024263431542461
