epoch,accuracy,precision_avg,recall_avg,f1_avg,precision_HC,recall_HC,f1_HC,precision_PD,recall_PD,f1_PD,precision_DD,recall_DD,f1_DD
1,0.4966494845360825,0.34737223949157275,0.4966494845360825,0.38715552446021834,0.5284384694932782,0.4094551282051282,0.46139954853273135,0.486096807415036,1.0,0.6541926541926542,0.0,0.0,0.0
2,0.6639175257731958,0.7435663427016344,0.6639175257731958,0.6308407925535259,0.9693877551020408,0.30448717948717946,0.4634146341463415,0.6110630942091616,0.998587570621469,0.7581769436997319,0.666098807495741,0.6430921052631579,0.6543933054393305
3,0.7056701030927836,0.7649609511468551,0.7056701030927836,0.6932573656503053,0.8105147864184009,0.592948717948718,0.6848681166126793,0.6097666378565255,0.9964689265536724,0.7565683646112601,0.8989280245022971,0.48273026315789475,0.628143392188336
4,0.7667525773195877,0.7857916200283833,0.7667525773195877,0.7627433489592055,0.9020807833537332,0.5905448717948718,0.7138014527845037,0.7845873786407767,0.913135593220339,0.8439947780678851,0.6678445229681979,0.7771381578947368,0.7183580387685291
5,0.7515463917525773,0.7831135624716306,0.7515463917525773,0.7515905014275993,0.915527950310559,0.5905448717948718,0.7179736970287385,0.8081911262798634,0.8361581920903954,0.8219368274904547,0.6180124223602484,0.8182565789473685,0.7041755130927105
6,0.7721649484536083,0.7754670686381172,0.7721649484536083,0.7692773655872818,0.8349900596421471,0.6730769230769231,0.7453416149068323,0.7866261398176292,0.9138418079096046,0.8454753348578896,0.7013832384052074,0.7088815789473685,0.7051124744376278
7,0.7541237113402062,0.7696392245298843,0.7541237113402062,0.7548430714324421,0.8629550321199143,0.6458333333333334,0.7387717690192483,0.8032345013477089,0.8418079096045198,0.8220689655172414,0.6347469220246238,0.7631578947368421,0.6930545182972367
8,0.7347938144329897,0.7421956212842501,0.7347938144329897,0.7357309710345953,0.7909875359539789,0.6610576923076923,0.7202095154954169,0.8096219931271478,0.8319209039548022,0.8206199930337862,0.613603473227207,0.6973684210526315,0.6528098537336413
9,0.775,0.8165654832786413,0.775,0.775825846368418,0.9961089494163424,0.6153846153846154,0.7607726597325408,0.8075342465753425,0.8326271186440678,0.8198887343532685,0.6428138265615525,0.8717105263157895,0.7399650959860384
10,0.7703608247422681,0.8127975562606905,0.7703608247422681,0.7639927728419162,1.0,0.5384615384615384,0.7,0.7719928186714542,0.9110169491525424,0.8357628765792031,0.6681847755367599,0.8445723684210527,0.7460951689066473
11,0.7291237113402061,0.7851805470454348,0.7291237113402061,0.7308230912464221,0.9888888888888889,0.5705128205128205,0.7235772357723578,0.7723636363636364,0.75,0.7610175564313866,0.5910364145658263,0.8675986842105263,0.7030989670109964
12,0.7775773195876289,0.8138062015977439,0.7775773195876289,0.7742685211050274,0.9986376021798365,0.5873397435897436,0.739656912209889,0.7694131594546533,0.9166666666666666,0.8366097325169191,0.6758053461274846,0.8108552631578947,0.737196261682243
13,0.7994845360824743,0.8172522905414994,0.7994845360824743,0.7916210410149002,0.7870597870597871,0.7700320512820513,0.7784528149048198,0.7574946466809421,0.9992937853107344,0.8617539585870889,0.9178255372945638,0.5970394736842105,0.7234678624813154
14,0.8,0.8301080451460016,0.8,0.7960731812463585,1.0,0.6145833333333334,0.7612903225806451,0.7766263672999424,0.952683615819209,0.8556929908024105,0.7180232558139535,0.8125,0.7623456790123457
15,0.7896907216494845,0.7971921483600527,0.7896907216494845,0.7820552505361261,0.8261682242990654,0.7083333333333334,0.7627264883520276,0.7558760683760684,0.9992937853107344,0.860705596107056,0.8155650319829424,0.6291118421052632,0.7103064066852368
16,0.8353092783505155,0.8587536632256508,0.8353092783505155,0.8300574305255612,1.0,0.6410256410256411,0.78125,0.8016997167138811,0.9992937853107344,0.8896573404589752,0.7802281368821293,0.84375,0.8107467404188068
17,0.8208762886597938,0.8449966900179877,0.8208762886597938,0.8158125341160771,0.9851851851851852,0.6394230769230769,0.7755102040816326,0.770617149098853,0.9964689265536724,0.8691099476439791,0.7877320419693301,0.8026315789473685,0.795112016293279
18,0.7945876288659793,0.8077966596543392,0.7945876288659793,0.7883653639688906,0.8810975609756098,0.6947115384615384,0.7768817204301075,0.7427821522309711,0.9992937853107344,0.8521529659741042,0.8082744702320888,0.6587171052631579,0.7258722247394653
19,0.8286082474226805,0.854506284181153,0.8286082474226805,0.8223844846745398,1.0,0.6201923076923077,0.7655786350148368,0.7900614182021217,0.9992937853107344,0.8824446523230434,0.7802281368821293,0.84375,0.8107467404188068
20,0.8219072164948453,0.8384952544445565,0.8219072164948453,0.8158755593223864,0.9452380952380952,0.6362179487179487,0.7605363984674329,0.7874234835837507,0.9992937853107344,0.8807967631497043,0.7884151246983105,0.805921052631579,0.7970719804798698
21,0.781701030927835,0.8327506787801032,0.781701030927835,0.784898668006962,1.0,0.6410256410256411,0.78125,0.8622568093385214,0.7824858757062146,0.8204368752313957,0.6267409470752089,0.9251644736842105,0.7472600464961807
22,0.8170103092783505,0.8443859384486357,0.8170103092783505,0.8109487160456564,1.0,0.6153846153846154,0.7619047619047619,0.7846836847946725,0.998587570621469,0.8788067122436296,0.7541984732824427,0.8125,0.782264449722882
23,0.8425257731958763,0.8565881643125719,0.8425257731958763,0.8386548609211676,0.9589345172031076,0.6923076923076923,0.8040949278734295,0.8018120045300113,1.0,0.8900062853551226,0.8153338829348722,0.8133223684210527,0.8143268834911486
