epoch,accuracy,precision_avg,recall_avg,f1_avg,precision_HC,recall_HC,f1_HC,precision_PD,recall_PD,f1_PD,precision_DD,recall_DD,f1_DD
44,0.8767857142857143,0.8895601971134425,0.8767857142857143,0.8760182223013507,0.9420423183072677,0.8205128205128205,0.8770877944325481,0.7974756167527252,0.9985632183908046,0.886762360446571,0.9385321100917431,0.79921875,0.8632911392405064
45,0.8788265306122449,0.8924292872493782,0.8788265306122449,0.8782784974146653,0.9525581395348838,0.8205128205128205,0.8816185966422729,0.795766590389016,0.9992816091954023,0.8859872611464968,0.9389243391066545,0.8046875,0.8666386201093815
46,0.8778061224489796,0.8904623327614916,0.8778061224489796,0.8771376261448214,0.9438822447102115,0.8221153846153846,0.8788008565310492,0.7981598619896493,0.9971264367816092,0.8866176940274673,0.9387568555758684,0.80234375,0.8652064026958719
47,0.8729591836734694,0.8851304777859638,0.8729591836734694,0.8718777942970489,0.9259927797833934,0.8221153846153846,0.8709677419354839,0.7978173463526709,0.9978448275862069,0.8866900734120651,0.9402427637721755,0.78671875,0.8566567418119949
48,0.8790816326530613,0.8920843384104267,0.8790816326530613,0.8785086253768478,0.9481961147086031,0.8213141025641025,0.8802060970373551,0.7978173463526709,0.9978448275862069,0.8866900734120651,0.9398907103825137,0.80625,0.8679562657695542
49,0.8760204081632653,0.8881470638899313,0.8760204081632653,0.8752256734354644,0.9361896080218779,0.8229166666666666,0.8759061833688699,0.7988472622478386,0.9956896551724138,0.8864726574992006,0.9384191176470589,0.79765625,0.862331081081081
50,0.8678571428571429,0.8794229492894861,0.8678571428571429,0.8663513025706918,0.9088495575221239,0.8229166666666666,0.8637510513036165,0.7981598619896493,0.9971264367816092,0.8866176940274673,0.9391056137012369,0.77109375,0.8468468468468469
51,0.8755102040816326,0.8878288326627891,0.8755102040816326,0.8746532725375713,0.9361313868613139,0.8221153846153846,0.8754266211604096,0.7981598619896493,0.9971264367816092,0.8866176940274673,0.9382488479262673,0.7953125,0.8608879492600423
52,0.8783163265306122,0.8911700482039705,0.8783163265306122,0.8777117114980825,0.9464450600184672,0.8213141025641025,0.8794508794508794,0.7977011494252874,0.9971264367816092,0.8863346104725415,0.9389243391066545,0.8046875,0.8666386201093815
53,0.8798469387755102,0.892977915915914,0.8798469387755102,0.8793358013959011,0.950834879406308,0.8213141025641025,0.88134135855546,0.7978173463526709,0.9978448275862069,0.8866900734120651,0.9400544959128065,0.80859375,0.869382612347753
54,0.8788265306122449,0.8915092057654558,0.8788265306122449,0.8782541038444561,0.9473197781885397,0.8213141025641025,0.8798283261802575,0.798503166378814,0.9964080459770115,0.8865452221156919,0.9382379654859219,0.80703125,0.867702645947081
55,0.8808673469387756,0.8941762015176279,0.8808673469387756,0.8804383329066182,0.9543761638733705,0.8213141025641025,0.8828596037898363,0.7978173463526709,0.9978448275862069,0.8866900734120651,0.9402714932126697,0.81171875,0.8712788259958071
56,0.8801020408163265,0.8932767504218254,0.8801020408163265,0.8796114733044329,0.9517177344475395,0.8213141025641025,0.8817204301075269,0.7978173463526709,0.9978448275862069,0.8866900734120651,0.9401088929219601,0.809375,0.869857262804366
57,0.8793367346938775,0.8923817114430398,0.8793367346938775,0.8787843777300377,0.9490740740740741,0.8213141025641025,0.8805841924398625,0.7978173463526709,0.9978448275862069,0.8866900734120651,0.9399454049135578,0.80703125,0.8684321143337537
58,0.8788265306122449,0.891147998212829,0.8788265306122449,0.8782300384683239,0.9481961147086031,0.8213141025641025,0.8802060970373551,0.7997691863819966,0.9956896551724138,0.88704,0.9349005424954792,0.8078125,0.8667225481978206
59,0.8803571428571428,0.8934573003698988,0.8803571428571428,0.8798668628850156,0.9517177344475395,0.8213141025641025,0.8817204301075269,0.7982758620689655,0.9978448275862069,0.8869731800766284,0.9401631912964642,0.81015625,0.8703315148971884
60,0.8793367346938775,0.8923793469756178,0.8793367346938775,0.8787808640911359,0.9482439926062847,0.8221153846153846,0.8806866952789699,0.7978173463526709,0.9978448275862069,0.8866900734120651,0.9407474931631723,0.80625,0.8683214135464872
61,0.8775510204081632,0.8902022093240968,0.8775510204081632,0.8768305732705531,0.9412844036697248,0.8221153846153846,0.8776732249786142,0.7982758620689655,0.9978448275862069,0.8869731800766284,0.9403669724770642,0.80078125,0.8649789029535865
62,0.8801020408163265,0.8931584980712197,0.8801020408163265,0.8795913210544565,0.950834879406308,0.8213141025641025,0.88134135855546,0.7982758620689655,0.9978448275862069,0.8869731800766284,0.9401088929219601,0.809375,0.869857262804366
63,0.8790816326530613,0.8919448068067071,0.8790816326530613,0.8785191555125055,0.9481961147086031,0.8213141025641025,0.8802060970373551,0.7981598619896493,0.9971264367816092,0.8866176940274673,0.9390909090909091,0.80703125,0.8680672268907563
64,0.8801020408163265,0.8931147303131378,0.8801020408163265,0.8796498204344557,0.9517177344475395,0.8213141025641025,0.8817204301075269,0.7980437284234753,0.9964080459770115,0.886261980830671,0.9393665158371041,0.8109375,0.8704402515723271
65,0.8783163265306122,0.8907785992062547,0.8783163265306122,0.8777150573221696,0.9464450600184672,0.8213141025641025,0.8794508794508794,0.7988472622478386,0.9956896551724138,0.8864726574992006,0.9364791288566243,0.80625,0.8664987405541562
66,0.8788265306122449,0.8913736530396615,0.8788265306122449,0.8782659996967616,0.9481961147086031,0.8213141025641025,0.8802060970373551,0.7988472622478386,0.9956896551724138,0.8864726574992006,0.9365942028985508,0.8078125,0.8674496644295302
67,0.8778061224489796,0.8902092030724216,0.8778061224489796,0.8771336345637407,0.9438305709023941,0.8213141025641025,0.8783204798628963,0.798963133640553,0.9964080459770115,0.8868286445012787,0.9371584699453552,0.80390625,0.8654331370899916
68,0.8778061224489796,0.890324820292307,0.8778061224489796,0.8771518760189282,0.9438305709023941,0.8213141025641025,0.8783204798628963,0.798503166378814,0.9964080459770115,0.8865452221156919,0.9380127620783957,0.80390625,0.8657972233908288
69,0.8778061224489796,0.890324820292307,0.8778061224489796,0.8771518760189282,0.9438305709023941,0.8213141025641025,0.8783204798628963,0.798503166378814,0.9964080459770115,0.8865452221156919,0.9380127620783957,0.80390625,0.8657972233908288
70,0.8793367346938775,0.8921042841888217,0.8793367346938775,0.8788050531054397,0.9490740740740741,0.8213141025641025,0.8805841924398625,0.798503166378814,0.9964080459770115,0.8865452221156919,0.9383499546690843,0.80859375,0.8686529584557281
71,0.8795918367346939,0.8924057998184763,0.8795918367346939,0.8790820755486548,0.950834879406308,0.8213141025641025,0.88134135855546,0.798503166378814,0.9964080459770115,0.8865452221156919,0.9375565610859729,0.809375,0.8687631027253668
72,0.8788265306122449,0.8915101959676103,0.8788265306122449,0.8782554268665943,0.9481961147086031,0.8213141025641025,0.8802060970373551,0.798503166378814,0.9964080459770115,0.8865452221156919,0.9373865698729582,0.80703125,0.8673383711167086
73,0.8790816326530613,0.8918082455557801,0.8790816326530613,0.8785310030741809,0.9490740740740741,0.8213141025641025,0.8805841924398625,0.798503166378814,0.9964080459770115,0.8865452221156919,0.9374433363553943,0.8078125,0.8678136802349979
74,0.8793367346938775,0.8921067796617367,0.8793367346938775,0.878806552535796,0.9499536607970342,0.8213141025641025,0.8809626128061883,0.798503166378814,0.9964080459770115,0.8865452221156919,0.9375,0.80859375,0.8682885906040269
75,0.8790816326530613,0.8919228694765857,0.8790816326530613,0.8785493856200756,0.9490740740740741,0.8213141025641025,0.8805841924398625,0.7980437284234753,0.9964080459770115,0.886261980830671,0.9382940108892922,0.8078125,0.8681780016792612
76,0.8790816326530613,0.8918082455557801,0.8790816326530613,0.8785310030741809,0.9490740740740741,0.8213141025641025,0.8805841924398625,0.798503166378814,0.9964080459770115,0.8865452221156919,0.9374433363553943,0.8078125,0.8678136802349979
77,0.8790816326530613,0.8919228694765857,0.8790816326530613,0.8785493856200756,0.9490740740740741,0.8213141025641025,0.8805841924398625,0.7980437284234753,0.9964080459770115,0.886261980830671,0.9382940108892922,0.8078125,0.8681780016792612
78,0.8790816326530613,0.8918082455557801,0.8790816326530613,0.8785310030741809,0.9490740740740741,0.8213141025641025,0.8805841924398625,0.798503166378814,0.9964080459770115,0.8865452221156919,0.9374433363553943,0.8078125,0.8678136802349979
79,0.8790816326530613,0.8918082455557801,0.8790816326530613,0.8785310030741809,0.9490740740740741,0.8213141025641025,0.8805841924398625,0.798503166378814,0.9964080459770115,0.8865452221156919,0.9374433363553943,0.8078125,0.8678136802349979
80,0.8783163265306122,0.8909160551713782,0.8783163265306122,0.8777030456083103,0.9455719557195572,0.8213141025641025,0.8790737564322469,0.798503166378814,0.9964080459770115,0.8865452221156919,0.9381255686988171,0.80546875,0.8667507356031946
81,0.8790816326530613,0.8918065032382501,0.8790816326530613,0.878529591948244,0.9481961147086031,0.8213141025641025,0.8802060970373551,0.798503166378814,0.9964080459770115,0.8865452221156919,0.9382940108892922,0.8078125,0.8681780016792612
82,0.8785714285714286,0.891327991831746,0.8785714285714286,0.87799704051802,0.9464450600184672,0.8213141025641025,0.8794508794508794,0.7980437284234753,0.9964080459770115,0.886261980830671,0.9390354868061874,0.80625,0.8675914249684742
83,0.8790816326530613,0.8919228694765857,0.8790816326530613,0.8785493856200756,0.9490740740740741,0.8213141025641025,0.8805841924398625,0.7980437284234753,0.9964080459770115,0.886261980830671,0.9382940108892922,0.8078125,0.8681780016792612
84,0.8790816326530613,0.8919228694765857,0.8790816326530613,0.8785493856200756,0.9490740740740741,0.8213141025641025,0.8805841924398625,0.7980437284234753,0.9964080459770115,0.886261980830671,0.9382940108892922,0.8078125,0.8681780016792612
85,0.8790816326530613,0.8919228694765857,0.8790816326530613,0.8785493856200756,0.9490740740740741,0.8213141025641025,0.8805841924398625,0.7980437284234753,0.9964080459770115,0.886261980830671,0.9382940108892922,0.8078125,0.8681780016792612
86,0.8790816326530613,0.8918082455557801,0.8790816326530613,0.8785310030741809,0.9490740740740741,0.8213141025641025,0.8805841924398625,0.798503166378814,0.9964080459770115,0.8865452221156919,0.9374433363553943,0.8078125,0.8678136802349979
87,0.8790816326530613,0.8918082455557801,0.8790816326530613,0.8785310030741809,0.9490740740740741,0.8213141025641025,0.8805841924398625,0.798503166378814,0.9964080459770115,0.8865452221156919,0.9374433363553943,0.8078125,0.8678136802349979
88,0.8783163265306122,0.8909160551713782,0.8783163265306122,0.8777030456083103,0.9455719557195572,0.8213141025641025,0.8790737564322469,0.798503166378814,0.9964080459770115,0.8865452221156919,0.9381255686988171,0.80546875,0.8667507356031946
89,0.8785714285714286,0.8910974829794568,0.8785714285714286,0.8779603007694671,0.9464450600184672,0.8213141025641025,0.8794508794508794,0.798963133640553,0.9964080459770115,0.8868286445012787,0.9373297002724795,0.80625,0.8668626627467451
90,0.8785714285714286,0.8910974829794568,0.8785714285714286,0.8779603007694671,0.9464450600184672,0.8213141025641025,0.8794508794508794,0.798963133640553,0.9964080459770115,0.8868286445012787,0.9373297002724795,0.80625,0.8668626627467451
91,0.8788265306122449,0.8913945343480443,0.8788265306122449,0.8782358008286042,0.9473197781885397,0.8213141025641025,0.8798283261802575,0.798963133640553,0.9964080459770115,0.8868286445012787,0.9373865698729582,0.80703125,0.8673383711167086
92,0.8788265306122449,0.8913945343480443,0.8788265306122449,0.8782358008286042,0.9473197781885397,0.8213141025641025,0.8798283261802575,0.798963133640553,0.9964080459770115,0.8868286445012787,0.9373865698729582,0.80703125,0.8673383711167086
93,0.8790816326530613,0.8916920672752274,0.8790816326530613,0.8785112737115296,0.9481961147086031,0.8213141025641025,0.8802060970373551,0.798963133640553,0.9964080459770115,0.8868286445012787,0.9374433363553943,0.8078125,0.8678136802349979
94,0.8790816326530613,0.8916920672752274,0.8790816326530613,0.8785112737115296,0.9481961147086031,0.8213141025641025,0.8802060970373551,0.798963133640553,0.9964080459770115,0.8868286445012787,0.9374433363553943,0.8078125,0.8678136802349979
95,0.8790816326530613,0.8916920672752274,0.8790816326530613,0.8785112737115296,0.9481961147086031,0.8213141025641025,0.8802060970373551,0.798963133640553,0.9964080459770115,0.8868286445012787,0.9374433363553943,0.8078125,0.8678136802349979
96,0.8790816326530613,0.8916920672752274,0.8790816326530613,0.8785112737115296,0.9481961147086031,0.8213141025641025,0.8802060970373551,0.798963133640553,0.9964080459770115,0.8868286445012787,0.9374433363553943,0.8078125,0.8678136802349979
97,0.8790816326530613,0.8916920672752274,0.8790816326530613,0.8785112737115296,0.9481961147086031,0.8213141025641025,0.8802060970373551,0.798963133640553,0.9964080459770115,0.8868286445012787,0.9374433363553943,0.8078125,0.8678136802349979
98,0.8785714285714286,0.8910974829794568,0.8785714285714286,0.8779603007694671,0.9464450600184672,0.8213141025641025,0.8794508794508794,0.798963133640553,0.9964080459770115,0.8868286445012787,0.9373297002724795,0.80625,0.8668626627467451
99,0.8790816326530613,0.8916920672752274,0.8790816326530613,0.8785112737115296,0.9481961147086031,0.8213141025641025,0.8802060970373551,0.798963133640553,0.9964080459770115,0.8868286445012787,0.9374433363553943,0.8078125,0.8678136802349979
100,0.8790816326530613,0.8916920672752274,0.8790816326530613,0.8785112737115296,0.9481961147086031,0.8213141025641025,0.8802060970373551,0.798963133640553,0.9964080459770115,0.8868286445012787,0.9374433363553943,0.8078125,0.8678136802349979
