train_loss,test_loss,train_acc_hc,train_acc_pd,test_acc_hc,test_acc_pd,test_acc_combined
0.5406135901776966,0.35934646633164635,0.6959975864843122,0.6813486100676184,0.8258706467661692,0.8188622754491018,0.8223664611076356
0.35500004268022994,0.3316268651136037,0.8213998390989542,0.820717505634861,0.8627694859038143,0.8263473053892215,0.8445583956465179
0.34561421129622183,0.2903528014390633,0.8374899436846339,0.8360255447032306,0.8843283582089553,0.8836077844311377,0.8839680713200465
0.298818938275263,0.3801400913246747,0.8680611423974256,0.8674868519909842,0.8146766169154229,0.8484281437125748,0.8315523803139988
0.2743639153585251,0.27897030628960706,0.8841512469831054,0.8827948910593538,0.8594527363184079,0.8656437125748503,0.8625482244466292
0.24185636066106844,0.19686546465703125,0.9039621882542237,0.8953794139744553,0.9228855721393034,0.9221556886227545,0.9225206303810289
0.22705847495146145,0.18091682062066836,0.9095937248592116,0.9068369646882044,0.9373963515754561,0.9120508982035929,0.9247236248895245
0.19786468713280203,0.17083488083605108,0.9226669348350764,0.9143501126972201,0.9378109452736318,0.9232784431137725,0.9305446941937021
0.19472595541747903,0.19709289960306267,0.9246781979082864,0.9157588279489106,0.9378109452736318,0.9101796407185628,0.9239952929960973
0.1881060767402527,0.19671552197943473,0.9272928399034593,0.9184823441021788,0.914179104477612,0.9240269461077845,0.9191030252926982
0.18583275416274186,0.19839180081055083,0.9294046661303298,0.9182006010518408,0.9365671641791045,0.9079341317365269,0.9222506479578156
0.18529840908261505,0.16639525366240535,0.9315164923572004,0.9182945154019534,0.9378109452736318,0.9247754491017964,0.9312931971877141
0.18389232378842227,0.1824349870841051,0.9299074818986324,0.9178249436513899,0.9378109452736318,0.9229041916167665,0.9303575684451992
0.17965885932281264,0.2008666018473691,0.9309131134352373,0.9189519158527423,0.9253731343283582,0.9251497005988024,0.9252614174635803
0.18578878635250684,0.18418297801038314,0.9302091713596138,0.9182006010518408,0.9378109452736318,0.9098053892215568,0.9238081672475944
0.1806507874558221,0.16839699742609057,0.9324215607401448,0.9191397445529677,0.9378109452736318,0.9251497005988024,0.9314803229362172
0.17049556340315322,0.17019208000394806,0.9341311343523733,0.9225206611570248,0.9378109452736318,0.9244011976047904,0.9311060714392112
0.17729219087341955,0.16881520294680677,0.9335277554304103,0.9210180315552217,0.9378109452736318,0.9251497005988024,0.9314803229362172
0.16893971813068207,0.21494261965412517,0.9349356395816573,0.9232719759579263,0.9378109452736318,0.9101796407185628,0.9239952929960973
0.16543248515012168,0.16780887935952893,0.9348350764279968,0.9243989481592787,0.9378109452736318,0.9251497005988024,0.9314803229362172
0.16475579188640183,0.1675787630394615,0.9348350764279968,0.9247746055597296,0.9378109452736318,0.9251497005988024,0.9314803229362172
0.1634207330842707,0.1677374318242073,0.9356395816572808,0.9244928625093914,0.9378109452736318,0.9251497005988024,0.9314803229362172
0.1665629250472034,0.17157984512119456,0.9343322606596943,0.9243989481592787,0.9373963515754561,0.9236526946107785,0.9305245230931173
0.17133576276777648,0.1672137407264833,0.9340305711987128,0.9232719759579263,0.9378109452736318,0.9251497005988024,0.9314803229362172
0.16229235038145393,0.1677492318739151,0.9356395816572808,0.9253380916604057,0.9378109452736318,0.9247754491017964,0.9312931971877141
0.16133063413631687,0.16607721695869132,0.9357401448109413,0.9255259203606311,0.9378109452736318,0.9240269461077845,0.9309189456907081
