train_loss,test_loss,train_acc_hc,train_acc_pd,test_acc_hc,test_acc_pd,test_acc_combined
0.2856224181700203,0.2666961159430394,0.8589157976385418,0.8569322678252773,0.859562673236834,0.8671262926982137,0.8633444829675239
0.27995724478077233,0.28176585965010587,0.8651210893734379,0.8608115447280626,0.8413920542038805,0.8677530554685051,0.8545725548361929
0.28650331823635344,0.2694970457022693,0.8625355511505645,0.8598805182713942,0.8657222051124115,0.8793481667188969,0.8725351859156543
0.27528849061053645,0.29677405036022875,0.864431612514005,0.8632942819458453,0.8287650138589467,0.8389219680350987,0.8338434909470227
0.2627404842436109,0.27000046708956865,0.8694303197448936,0.8681821708433548,0.8786572220511241,0.8890629896584142,0.8838601058547692
0.26780453694606665,0.23437984500612533,0.866672412307162,0.8695011249903019,0.9069910686787804,0.9009714822939517,0.9039812754863661
0.26187077989078467,0.2809762185325428,0.8717573041454796,0.8690356117619675,0.8749615029257777,0.8925101848950172,0.8837358439103975
0.25545556544361453,0.25076220914417385,0.8757217960872188,0.8735355729691986,0.8946720049276256,0.8856157944218114,0.8901438996747184
0.26096981276095527,0.43835301372875163,0.8757217960872188,0.87369074404531,0.8364644287034185,0.8135380758382952,0.8250012522708569
0.24879675494231718,0.3159876017748904,0.8772731190209428,0.8771820932578167,0.8706498306128734,0.8586649952992792,0.8646574129560762
0.2551659875232534,0.33628115184655805,0.8808928725329657,0.875552796958647,0.8666461348937481,0.8564713256032591,0.8615587302485036
0.24396007735269382,0.32260959027778535,0.882702749288977,0.882147567693382,0.9042192793347705,0.8793481667188969,0.8917837230268337
0.21816238371936983,0.24015443903856537,0.8950271481513402,0.8928543719450694,0.9106867878041269,0.9257286117204638,0.9182076997622954
0.2152934313665346,0.25477688602444265,0.8999396707747996,0.8981301885328574,0.8900523560209425,0.8962707615167659,0.8931615587688542
0.22126076851821028,0.32135531473524714,0.8953718865810566,0.894561253782295,0.8786572220511241,0.8712002507051081,0.8749287363781161
0.21927939325609466,0.3249892526033784,0.8960613634404895,0.8969664054620219,0.8567908838928241,0.861172046380445,0.8589814651366345
0.21399687526305927,0.41924731494212636,0.9024390243902439,0.8995267282178602,0.8395441946412072,0.849890316515199,0.8447172555782031
0.21709303073329,0.28753072170375965,0.9015771783159527,0.8996818992939716,0.8919002155836157,0.8990911939830774,0.8954957047833465
0.1939678257907328,0.5038304693338012,0.907092993191416,0.9078283807898208,0.8478595626732368,0.8279536195549985,0.8379065911141177
0.19222783091833295,0.35359257135261485,0.9084719469102818,0.9093025060128792,0.8829688943640284,0.875900971482294,0.8794349329231612
0.19662161898572011,0.47525035660891307,0.9115745927777299,0.9093800915509349,0.8472436094856791,0.8539642745220933,0.8506039420038862
0.19101146859504103,0.31143556454149235,0.9089028699474274,0.9110093878501048,0.8783492454573453,0.8956439987464745,0.8869966221019099
0.19131983522344956,0.39796743813116536,0.9119193312074464,0.9110869733881605,0.8607945796119495,0.8605452836101536,0.8606699316110515
0.19154572840844028,0.3619412133584217,0.9114022235628717,0.9138024672201102,0.8475515860794579,0.8627389533061736,0.8551452696928157
0.18219801214046752,0.4116394811240183,0.9153667155046109,0.913336953991776,0.8475515860794579,0.866812911313068,0.857182248696263
0.17679181260047191,0.510832637852552,0.9180384383349134,0.9178369151990069,0.823221435170927,0.8144782199937324,0.8188498275823297
0.1805848554672859,0.34628564317007454,0.9187279151943463,0.9171386453565056,0.8728056667693256,0.8959573801316202,0.8843815234504728
0.17906227118185244,0.40422971222270915,0.9187279151943463,0.9183800139653968,0.845087773329227,0.8878094641178313,0.8664486187235292
0.18706073916014732,0.30759211558671223,0.916228561578902,0.9140352238342773,0.8854327071142594,0.8968975242870574,0.8911651157006584
0.17920333043995387,0.3670419602572512,0.9181246229423425,0.9179920862751183,0.8632583923621805,0.8912566593544343,0.8772575258583074
0.1760968593080429,0.37724145851573165,0.9178660691200552,0.9200868958026224,0.8675700646750847,0.8931369476653087,0.8803535061701967
0.17196845239559605,0.3887586042690439,0.9212272688097906,0.9221041197920707,0.8632583923621805,0.8912566593544343,0.8772575258583074
0.1738593269145929,0.34264649476121073,0.9217443764543652,0.9209403367212352,0.8857406837080382,0.8975242870573488,0.8916324853826935
0.1740413999274578,0.4274596639332317,0.9227785917435146,0.9214058499495694,0.8752694795195565,0.8900031338138514,0.882636306666704
0.17480554302059806,0.3517899231947198,0.9223476687063691,0.9190782838078982,0.8731136433631044,0.8956439987464745,0.8843788210547894
0.1758233258673518,0.3699864943061962,0.9227785917435146,0.9200093102645667,0.8875885432707115,0.895017235976183,0.8913028896234472
0.17500125989237883,0.3542431112961704,0.9219167456692234,0.9214058499495694,0.8795811518324608,0.8975242870573488,0.8885527194449048
0.17088033962367533,0.3763725847816792,0.9209687149875032,0.9226472185584607,0.8835848475515861,0.8968975242870574,0.8902411859193218
0.17165052450079585,0.3798795157954806,0.9231233301732311,0.9211730933354023,0.8801971050200185,0.8953306173613287,0.8877638611906735
0.1697768154378046,0.39523708369253446,0.9241575454623804,0.9227248040965164,0.8703418540190946,0.8953306173613287,0.8828362356902116
0.17152512391838742,0.4056296649636055,0.9220891148840817,0.9217937776398479,0.8657222051124115,0.8903165151989971,0.8780193601557043
0.16655201422245822,0.4120018537960896,0.9262259760406791,0.9254402979284662,0.8718817369879889,0.8796615481040426,0.8757716425460158
0.1701807752715686,0.40706012783204615,0.9251055761441007,0.9238110016292963,0.8848167539267016,0.8925101848950172,0.8886634694108594
0.16708959395840406,0.40378612219070903,0.9259674222183918,0.9239661727054077,0.8724976901755467,0.8925101848950172,0.8825039375352819
0.1686003329664392,0.41246471133361867,0.9245022838920969,0.9233454884009621,0.8774253156760087,0.8799749294891883,0.8787001225825986
0.16952645533663763,0.41838081338170435,0.9247608377143842,0.9217937776398479,0.8706498306128734,0.8884362268881228,0.8795430287504982
0.16726692368778884,0.3866967694694493,0.9249332069292424,0.9228799751726279,0.8780412688635664,0.8943904732058916,0.886215871034729
0.17443061079565897,0.3726204648918035,0.9226924071360855,0.9192334548840096,0.8786572220511241,0.8968975242870574,0.8877773731690908
