epoch,accuracy,precision,recall,f1
1,0.7218009478672985,0.7227541116990507,0.7218009478672985,0.720502781112062
2,0.7172985781990522,0.722340991957006,0.7172985781990522,0.7169745488824563
3,0.6748815165876777,0.7213766689747846,0.6748815165876777,0.6622697310837019
4,0.7481042654028436,0.7538596854884955,0.7481042654028436,0.7451993300964216
5,0.7675355450236967,0.7675869183424244,0.7675355450236967,0.7672026711392697
6,0.7722748815165876,0.7953684196237003,0.7722748815165876,0.7656446308641702
7,0.7805687203791469,0.781834630838763,0.7805687203791469,0.779732543350051
8,0.8158767772511848,0.816169657830812,0.8158767772511848,0.8155896425840485
9,0.8018957345971564,0.8125107629969972,0.8018957345971564,0.79904216562061
10,0.8059241706161138,0.8060406637403257,0.8059241706161138,0.805962449827192
11,0.8336492890995261,0.8350679628764356,0.8336492890995261,0.8331159780829503
12,0.7900473933649289,0.808070031962967,0.7900473933649289,0.7883500277045289
13,0.842654028436019,0.8427050541391358,0.842654028436019,0.8426727215094328
14,0.8279620853080568,0.8279393767917527,0.8279620853080568,0.8278684869156757
15,0.8355450236966825,0.8355086631655351,0.8355450236966825,0.8355148110795508
16,0.8362559241706161,0.8365902648947764,0.8362559241706161,0.8360145671861311
17,0.8393364928909952,0.8419826832925643,0.8393364928909952,0.8385867850033885
18,0.8293838862559242,0.8297491212113633,0.8293838862559242,0.8294500635354634
19,0.8350710900473933,0.8477634885218708,0.8350710900473933,0.8326361697948168
20,0.8393364928909952,0.8396539782372217,0.8393364928909952,0.8393954899735862
21,0.8308056872037914,0.8317390244662818,0.8308056872037914,0.8303756984779145
22,0.8203791469194313,0.8260997948530836,0.8203791469194313,0.8202035190183373
23,0.830568720379147,0.8310633417507581,0.830568720379147,0.830642493093334
24,0.8324644549763033,0.8325997041253261,0.8324644549763033,0.8325028485110283
25,0.8336492890995261,0.8367763399060363,0.8336492890995261,0.8336594896421645
26,0.8286729857819906,0.8303685981123314,0.8286729857819906,0.8287462222794558
27,0.826303317535545,0.8302141682696926,0.826303317535545,0.8262649557006382
28,0.8336492890995261,0.8354192719591592,0.8336492890995261,0.8337183509485937
29,0.8360189573459715,0.8381345379605473,0.8360189573459715,0.8360754268415885
30,0.8353080568720379,0.8364275550081124,0.8353080568720379,0.8353893535319672
31,0.8286729857819906,0.8337000188586334,0.8286729857819906,0.828561247001363
32,0.8386255924170616,0.839222893503349,0.8386255924170616,0.8387000572627155
33,0.8341232227488151,0.8350806417548325,0.8341232227488151,0.8342055312241184
34,0.8298578199052132,0.8319126060215647,0.8298578199052132,0.8299183608892672
35,0.8357819905213271,0.8359621151112978,0.8357819905213271,0.8358269331800571
36,0.8367298578199052,0.8370805284633229,0.8367298578199052,0.8367923699341293
37,0.8360189573459715,0.8371199323935916,0.8360189573459715,0.8361000236378742
38,0.8244075829383887,0.8309860299506585,0.8244075829383887,0.8241715799912117
39,0.8388625592417062,0.8391547587804263,0.8388625592417062,0.8386418477189362
40,0.8241706161137441,0.8288959043605153,0.8241706161137441,0.8240752296607194
41,0.8393364928909952,0.8393882529425624,0.8393364928909952,0.8393555800954752
42,0.830568720379147,0.833413813464965,0.830568720379147,0.8305934098361303
43,0.8402843601895734,0.8404875342718963,0.8402843601895734,0.8403313821715241
44,0.8376777251184834,0.8379857056394386,0.8376777251184834,0.837736447106129
45,0.8327014218009479,0.8336937624941039,0.8327014218009479,0.8327844716013232
46,0.8300947867298578,0.8314880153913417,0.8300947867298578,0.8301749051692777
47,0.8308056872037914,0.8323477103330162,0.8308056872037914,0.8308822064825933
48,0.8343601895734597,0.8353003589608883,0.8343601895734597,0.8344423348257741
49,0.8334123222748815,0.8344945230687868,0.8334123222748815,0.8334947809563831
50,0.8324644549763033,0.8335465503824259,0.8324644549763033,0.8325473828394918
