epoch,accuracy,precision,recall,f1
1,0.6797929792979298,0.6984970442882039,0.6797929792979298,0.6713265998668626
2,0.594959495949595,0.6550688363899536,0.594959495949595,0.5489205075522751
3,0.5472547254725473,0.5573801640368118,0.5472547254725473,0.5300976030921144
4,0.7979297929792979,0.8003590156965601,0.7979297929792979,0.7976157693546003
5,0.5897839783978398,0.649661889745053,0.5897839783978398,0.5414496496440434
6,0.8375337533753375,0.8541491093094561,0.8375337533753375,0.8357783264059593
7,0.605985598559856,0.6543240333242025,0.605985598559856,0.5703172609504673
8,0.8438343834383438,0.84980413519643,0.8438343834383438,0.8430629472845822
9,0.8472097209720972,0.8617909449395966,0.8472097209720972,0.8458030133669088
10,0.844959495949595,0.8476325238077105,0.844959495949595,0.8447267989512149
11,0.8456345634563457,0.8595525049622229,0.8456345634563457,0.8442735193368579
12,0.8328082808280828,0.8510380061780658,0.8328082808280828,0.83079745662469
13,0.8121062106210621,0.8254207134105019,0.8121062106210621,0.8103598178949433
14,0.8321332133213322,0.8343654853312528,0.8321332133213322,0.8317813550761263
15,0.8402340234023402,0.8437897516539984,0.8402340234023402,0.8397373116583733
16,0.8577857785778578,0.8599279279826254,0.8577857785778578,0.8576259474099258
17,0.596984698469847,0.646551759797393,0.596984698469847,0.5573023786758393
18,0.8393339333933393,0.8436830136250888,0.8393339333933393,0.8389127208159606
19,0.8616111611161116,0.8716881150038905,0.8616111611161116,0.8607748552180853
20,0.8665616561656165,0.8678239514552204,0.8665616561656165,0.8664835366039414
21,0.8832133213321333,0.8895503971995703,0.8832133213321333,0.8828049647083684
22,0.75,0.7659142481786695,0.75,0.745832978391118
23,0.754050405040504,0.7691168834991104,0.754050405040504,0.7502105380978824
24,0.8787128712871287,0.8787636184689552,0.8787128712871287,0.8787147075781856
25,0.7376237623762376,0.7620706526654331,0.7376237623762376,0.7308651888504403
26,0.7313231323132313,0.7515304229056216,0.7313231323132313,0.7253353056470766
27,0.725922592259226,0.7532733555314086,0.725922592259226,0.717747353945068
28,0.7371737173717372,0.761731871963095,0.7371737173717372,0.730363980171112
29,0.7355985598559855,0.7605465058784845,0.7355985598559855,0.7286076984143103
30,0.7454995499549955,0.7745292344169538,0.7454995499549955,0.7380933851338717
31,0.7103960396039604,0.7415973698649295,0.7103960396039604,0.7000476403923327
32,0.7317731773177317,0.7576697446112884,0.7317731773177317,0.7243289924413968
33,0.7414491449144914,0.7717934955329474,0.7414491449144914,0.7335037332878785
34,0.7454995499549955,0.7745292344169538,0.7454995499549955,0.7380933851338717
35,0.7261476147614762,0.7472062926877409,0.7261476147614762,0.7196768069326956
36,0.7274977497749775,0.7513835879306677,0.7274977497749775,0.7203341789457531
