epoch,accuracy,precision,recall,f1
1,0.5978672985781991,0.7713308931096627,0.5978672985781991,0.507878732509838
2,0.7099526066350711,0.7591089552164891,0.7099526066350711,0.699651528116915
3,0.70521327014218,0.8115690392672172,0.70521327014218,0.6718877907812246
4,0.8239336492890995,0.8419118999624714,0.8239336492890995,0.8204026242052226
5,0.5398104265402843,0.581178705934606,0.5398104265402843,0.4995221687870462
6,0.8428909952606635,0.8561976302860907,0.8428909952606635,0.8405430522875279
7,0.5881516587677725,0.600080731269931,0.5881516587677725,0.5831192003228244
8,0.8445497630331753,0.8512155884502886,0.8445497630331753,0.8443502428725506
9,0.8473933649289099,0.859768253367479,0.8473933649289099,0.8452671597484129
10,0.8414691943127962,0.8542898349272996,0.8414691943127962,0.8391572832642592
11,0.8635071090047394,0.8652141587762908,0.8635071090047394,0.8635659844429833
12,0.842654028436019,0.8558788735456663,0.842654028436019,0.8403120685466409
13,0.833175355450237,0.8433815396401827,0.833175355450237,0.8310792369922266
14,0.843127962085308,0.8565167049796184,0.843127962085308,0.8407740451130942
15,0.8433649289099526,0.8568360983212369,0.8433649289099526,0.8410050471047728
16,0.833175355450237,0.8332230578942331,0.833175355450237,0.8330412406437374
17,0.7144549763033176,0.7265071811831689,0.7144549763033176,0.7127262498064996
18,0.8473933649289099,0.8491759095618417,0.8473933649289099,0.846858860163677
19,0.8511848341232228,0.85230478634117,0.8511848341232228,0.8507987732536527
20,0.873696682464455,0.880644425793625,0.873696682464455,0.8726500053718653
21,0.8561611374407583,0.8574188827492135,0.8561611374407583,0.8557686947137176
22,0.7113744075829384,0.7318347217316225,0.7113744075829384,0.7076894916581606
23,0.7545023696682465,0.7786374142688691,0.7545023696682465,0.7512306259037109
24,0.8867298578199052,0.8868799203362577,0.8867298578199052,0.8867600488625098
25,0.7196682464454977,0.7479713433481424,0.7196682464454977,0.7144988020530987
26,0.7291469194312796,0.7607153851352991,0.7291469194312796,0.7236714157976283
27,0.7213270142180095,0.7505708800758548,0.7213270142180095,0.7160195423511828
28,0.726303317535545,0.757951625810321,0.726303317535545,0.7206935375861622
29,0.7274881516587678,0.7593538276763192,0.7274881516587678,0.7218834570705567
30,0.7272511848341232,0.7591860964400622,0.7272511848341232,0.7216223665166447
31,0.6995260663507109,0.7393974389452453,0.6995260663507109,0.6906327351060263
